id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-21 14:34:50.44	DM->RN	"ok"
2	2018-08-21 14:46:55.19	DM->CMD	"calibrating. . ."
3	2018-08-21 14:47:13.87	RN	"<X: audio sync in three two one>"
4	2018-08-21 14:47:13.93	CMD	"<X: audio sync in three two one>"
5	2018-08-21 14:47:16.46	RN	"<loud noise>"
6	2018-08-21 14:47:16.46	CMD	"<loud noise>"
7	2018-08-21 14:47:22.81	CMD	"<X: alright you can let go of the button now>"
8	2018-08-21 14:47:23.78	DM->CMD	"calibration complete"
9	2018-08-21 14:47:59.76	CMD	"i am ready"
10	2018-08-21 14:48:01.68	DM->RN	"participant is ready"
11	2018-08-21 14:48:04.26	DM->CMD	"Hello! <beep>"
12	2018-08-21 14:48:06.29	DM->CMD	"Thanks for teaming up with me today."
13	2018-08-21 14:48:08.99	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
14	2018-08-21 14:48:11.23	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
15	2018-08-21 14:48:14.03	DM->CMD	"You can ask for help at any time."
16	2018-08-21 14:48:21.51	CMD	"move forward"
17	2018-08-21 14:48:29.85	DM->CMD	"How far should I move forward? <beep>"
18	2018-08-21 14:48:34.64	CMD	"how far <pause .43>"
19	2018-08-21 14:48:35.84	CMD	"hm <pause .27> good question <pause .42>"
20	2018-08-21 14:48:37.39	CMD	"uh <pause .45> ten meters"
21	2018-08-21 14:48:40.72	DM->CMD	"processing. . ."
22	2018-08-21 14:48:49.60	DM->RN	"move forward 10 meters"
23	2018-08-21 14:48:54.20	DM->CMD	"moving. . ."
24	2018-08-21 14:49:05.95	CMD	"stop"
25	2018-08-21 14:49:09.25	DM->RN	"stop"
26	2018-08-21 14:49:09.89	RN	"done"
27	2018-08-21 14:49:11.92	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"
28	2018-08-21 14:49:19.29	CMD	"understood"
29	2018-08-21 14:49:23.29	CMD	"turn left"
30	2018-08-21 14:49:27.68	DM->CMD	"How far should I rotate left? <beep>"
31	2018-08-21 14:49:29.14	CMD	"turn ninety degrees to the left"
32	2018-08-21 14:49:31.59	DM->CMD	"processing. . ."
33	2018-08-21 14:49:35.56	DM->CMD	"I will turn left 90 degrees"
34	2018-08-21 14:49:37.10	DM->RN	"turn left 90 degrees"
35	2018-08-21 14:49:38.49	DM->CMD	"turning. . ."
36	2018-08-21 14:49:44.40	RN	"done"
37	2018-08-21 14:49:45.22	DM->CMD	"done"
38	2018-08-21 14:49:54.67	CMD	"can you see an opening in front of you and to the left"
39	2018-08-21 14:50:01.46	DM->CMD	"yes"
40	2018-08-21 14:50:02.54	DM->CMD	"Would you like me to send a picture?  <beep>"
41	2018-08-21 14:50:04.56	CMD	"yes"
42	2018-08-21 14:50:04.92	CMD	"please send a picture"
43	2018-08-21 14:50:06.67	DM->RN	"send image"
44	2018-08-21 14:50:07.66	RN	"sent"
45	2018-08-21 14:50:08.38	DM->CMD	"sent"
46	2018-08-21 14:50:13.41	DM->CMD	"I can move to take a good picture of an object that you are interested in.  <beep>"
47	2018-08-21 14:50:17.93	CMD	"that would be good"
48	2018-08-21 14:50:18.63	CMD	"could you move towards it so you can get a picture front on"
49	2018-08-21 14:50:22.98	DM->CMD	"processing. . ."
50	2018-08-21 14:50:31.27	DM->RN	"move to alley Door 2"
51	2018-08-21 14:50:32.29	DM->RN	"turn to face alley Door 2"
52	2018-08-21 14:50:36.60	DM->CMD	"moving. . ."
53	2018-08-21 14:50:41.46	DM->RN	"then. . ."
54	2018-08-21 14:50:42.44	DM->RN	"send image"
55	2018-08-21 14:50:44.29	DM->CMD	"turning. . ."
56	2018-08-21 14:50:47.38	RN	"done and sent"
57	2018-08-21 14:50:48.53	DM->CMD	"done, sent"
58	2018-08-21 14:50:50.63	CMD	"that does not look like a doorway <pause .42>"
59	2018-08-21 14:50:52.47	CMD	"turn ninety degrees to the right"
60	2018-08-21 14:50:57.70	DM->CMD	"processing. . ."
61	2018-08-21 14:51:01.73	DM->RN	"turn right 90 degrees"
62	2018-08-21 14:51:03.54	DM->CMD	"turning. . ."
63	2018-08-21 14:51:09.10	RN	"done"
64	2018-08-21 14:51:09.89	DM->CMD	"done"
65	2018-08-21 14:51:10.97	CMD	"move to the center of the alley"
66	2018-08-21 14:51:12.46	CMD	"and continue in the direction you were going"
67	2018-08-21 14:51:17.49	DM->CMD	"processing. . ."
68	2018-08-21 14:51:31.35	DM->RN	"turn right 90 degrees"
69	2018-08-21 14:51:33.01	DM->CMD	"executing. . ."
70	2018-08-21 14:51:35.48	DM->RN	"move forward 2 feet"
71	2018-08-21 14:51:39.67	DM->RN	"then. . ."
72	2018-08-21 14:51:40.93	DM->RN	"move to front wall ahead"
73	2018-08-21 14:51:54.44	DM->RN	"cancel command"
74	2018-08-21 14:51:58.03	DM->RN	"turn left 90 degrees"
75	2018-08-21 14:51:59.93	DM->RN	"then. . ."
76	2018-08-21 14:52:01.35	DM->RN	"move to front wall ahead"
77	2018-08-21 14:52:14.91	CMD	"stop moving"
78	2018-08-21 14:52:17.94	DM->RN	"stop"
79	2018-08-21 14:52:18.83	RN	"done"
