id	time	stream	text
0	0	CMD	"(calibrate)"
1	6.68	RN	"calibration complete"
2	10.43	DM->CMD	"calibration complete"
3	11.9	CMD	"<m: go ahead and get started>"
4	11.9	CMD	"take a picture"
5	17.9	DM->RN	"image"
6	19.58	RN	"image sent"
7	22.15	DM->CMD	"sent"
8	26.87	CMD	"rotate right ninety degrees"
9	30.76	CMD	"taking a picture every forty five degrees"
10	37.93	DM->RN	"rotate right 90, image every 45"
11	41.53	DM->CMD	"executing..."
12	50.89	RN	"<no speech>"
13	52.96	CMD	"rotate left one hundred and eighty degrees"
14	53.76	DM->CMD	"done"
15	56.86	CMD	"taking a picture every forty five degrees"
16	64.22	DM->RN	"rotate left 180, image every 45"
17	67.35	DM->CMD	"executing..."
18	84.58	RN	"done"
19	87.68	DM->CMD	"done"
20	102.08	CMD	"rotate right ninety degrees"
21	108.26	CMD	"and take a picture"
22	115.47	DM->RN	"rotate right 90, image"
23	125.44	RN	"image sent"
24	125.49	CMD	"go forward through the doorway"
25	128.4	DM->CMD	"sent"
26	136.43	DM->RN	"move through the doorway ahead"
27	140.01	DM->CMD	"executing..."
28	146.7	CMD	"go forward two feet"
29	147.67	RN	"done"
30	150.09	DM->CMD	"done"
31	157.13	DM->RN	"move forward 2 feet"
32	160.62	DM->CMD	"executing..."
33	162.82	RN	"done"
34	163.33	CMD	"rotate three hundred and sixty degrees to your left"
35	165.14	DM->CMD	"done"
36	168.41	CMD	"taking a picture every forty five degrees"
37	177.07	DM->RN	"rotate 360 left, image every 45"
38	180.26	DM->CMD	"executing..."
39	212.19	RN	"done"
40	214.73	CMD	"go through the doorway on your left"
41	214.85	DM->CMD	"done"
42	226.04	DM->RN	"move through doorway on the left"
43	229.66	DM->CMD	"executing..."
44	235.34	CMD	"take a picture"
45	236.09	RN	"<no speech>"
46	238.79	DM->CMD	"done"
47	243.41	DM->RN	"image"
48	246.13	RN	"image sent"
49	247.28	CMD	"rotate three hundred and sixty degrees to your left"
50	248.71	DM->CMD	"sent"
51	250.33	CMD	"taking a picture every forty five degrees"
52	260.09	DM->RN	"turn left 360 , image every 45"
53	264.03	DM->CMD	"executing..."
54	296.66	CMD	"turn right"
55	297.47	RN	"done"
56	299.86	DM->CMD	"done"
57	300.28	CMD	"and go forward <sil> ten feet"
58	311.19	DM->CMD	"How far should I turn right?"
59	311.2	CMD	"ninety degrees"
60	321.83	DM->RN	"turn right 90, move forward 10 feet"
61	324.64	DM->CMD	"executing..."
62	343.34	RN	"done"
63	344.01	CMD	"back up three feet"
64	346.71	DM->CMD	"done"
65	354.62	DM->RN	"back up 3 feet"
66	357.67	DM->CMD	"executing..."
67	360.47	CMD	"go through the door on your right"
68	361.32	RN	"done"
69	363.32	CMD	"and take a picture"
70	364.53	DM->CMD	"done"
71	372.38	DM->RN	"move through doorway on right, image"
72	375.61	DM->CMD	"executing..."
73	378.41	RN	"image sent"
74	379.14	CMD	"rotate three hundred and sixty degrees to your left"
75	381.11	DM->CMD	"sent"
76	384.47	CMD	"taking a picture every forty five degrees"
77	393.98	DM->RN	"rotate 360 left, image every 45"
78	397.38	DM->CMD	"executing..."
79	427.94	RN	"done"
80	430.23	CMD	"go through the doorway on your left"
81	431.35	DM->CMD	"done"
82	442.06	DM->RN	"move through the doorway on left"
83	445.44	DM->CMD	"executing..."
84	448.57	CMD	"take a picture"
85	449.59	RN	"<no speech>"
86	453.01	DM->CMD	"done"
87	455.74	DM->RN	"image"
88	455.77	RN	"image sent"
89	458.4	DM->CMD	"sent"
90	460.32	CMD	"rotate three hundred and sixty degrees to your left"
91	463.99	CMD	"taking a picture every forty five degrees"
92	472.15	DM->RN	"rotate 360 left, image every 45"
93	475.6	DM->CMD	"executing..."
94	498.59	RN	"done"
95	503.52	CMD	"go through the doorway on your left"
96	504.77	DM->CMD	"done"
97	506.5	CMD	"and take a picture"
98	518.26	DM->RN	"move through the doorway on the left, send image"
99	521.82	DM->CMD	"executing..."
100	526.02	RN	"do you think that it might <break>"
101	528.26	RN	"i think it's this <pause> alright"
102	533.85	RN	"so take it in the <unintelligible>"
103	538.55	RN	"yeah I'm asking do you think you can use this door in this <pause>"
104	543.58	RN	"I'm gonna move into the hallway"
105	549.05	RN	"image sent"
106	551.52	DM->CMD	"sent"
107	552.74	CMD	"back up two feet"
108	561.78	DM->RN	"back up 2 feet"
109	565.05	DM->CMD	"executing..."
110	567.2	CMD	"pivot right ninety degrees"
111	567.28	RN	"<no speech>"
112	571.33	DM->CMD	"done"
113	573.1	CMD	"and take a picture"
114	580.51	DM->RN	"turn right 90, image"
115	583.61	DM->CMD	"executing..."
116	589.02	RN	"image sent"
117	591.6	RN	"<no speech"
118	591.7	DM->CMD	"sent"
119	594.58	CMD	"pivot right ninety degrees"
120	598.55	CMD	"taking a picture every forty five degrees"
121	606.69	DM->RN	"turn right 90, image every 45"
122	609.86	DM->CMD	"executing..."
123	618.58	RN	"<no speech>"
124	621.5	DM->CMD	"done"
125	635.61	CMD	"pivot left one hundred"
126	635.61	CMD	"er correction pivot right one hundred and eighty degrees"
127	642.3	CMD	"taking a picture every forty five degrees"
128	648.5	DM->RN	"turn right 180, image every 45"
129	652.22	DM->CMD	"executing..."
130	661.02	RN	"<no speech>"
131	662.98	CMD	"go forward five feet"
132	665.11	DM->CMD	"done"
133	674.59	DM->RN	"move forward 5 feet"
134	678.21	DM->CMD	"executing..."
135	681.92	RN	"done"
136	684.31	CMD	"pivot three hundred and sixty degrees to your right"
137	685.19	DM->CMD	"done"
138	689.43	CMD	"taking a picture every forty five degrees"
139	697.64	DM->RN	"turn 360 right, image every 45"
140	700.59	DM->CMD	"executing..."
141	729	RN	"done"
142	732.63	DM->CMD	"done"
143	737.99	CMD	"go forward ten feet"
144	750.34	DM->RN	"move forward 10 feet"
145	753.46	DM->CMD	"executing..."
146	770.81	RN	"done"
