id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-09-10 14:16:32.76	DM->RN	"calibrate"
2	2018-09-10 14:16:33.82	DM->CMD	"calibrating. . ."
3	2018-09-10 14:16:57.08	CMD	"<X: xxx>"
4	2018-09-10 14:16:58.81	CMD	"<no speech>"
5	2018-09-10 14:17:05.03	RN	"<X: audio sync in three two one>"
6	2018-09-10 14:17:05.07	CMD	"<X: audio sync in three two one>"
7	2018-09-10 14:17:09.11	RN	"<loud noise>"
8	2018-09-10 14:17:09.11	CMD	"<loud noise>"
9	2018-09-10 14:17:09.49	CMD	"<no speech>"
10	2018-09-10 14:17:12.08	CMD	"<X: alright you can let it>"
11	2018-09-10 14:17:12.41	DM->CMD	"calibration complete"
12	2018-09-10 14:17:20.80	CMD	"i am ready"
13	2018-09-10 14:17:22.38	DM->RN	"participant is ready"
14	2018-09-10 14:17:25.23	DM->CMD	"I'm also ready.  <beep>"
15	2018-09-10 14:17:32.66	CMD	"proceed to the nearest doorway"
16	2018-09-10 14:17:37.88	DM->CMD	"The one directly ahead of me?  <beep>"
17	2018-09-10 14:17:39.77	CMD	"yes"
18	2018-09-10 14:17:42.98	DM->CMD	"ok"
19	2018-09-10 14:17:46.75	DM->RN	"move into TV room"
20	2018-09-10 14:17:56.28	RN	"done"
21	2018-09-10 14:17:57.60	DM->CMD	"done"
22	2018-09-10 14:17:58.20	CMD	"take a photo"
23	2018-09-10 14:18:01.42	DM->RN	"send image"
24	2018-09-10 14:18:02.25	RN	"sent"
25	2018-09-10 14:18:03.33	DM->CMD	"sent"
26	2018-09-10 14:18:07.07	CMD	"go through <pause .55> go through the doorway"
27	2018-09-10 14:18:13.56	DM->CMD	"I'm unsure which doorway you mean.  <beep>"
28	2018-09-10 14:18:15.08	CMD	"the one directly ahead of you"
29	2018-09-10 14:18:21.35	DM->CMD	"Do you mean the one on the left?  <beep>"
30	2018-09-10 14:18:22.42	CMD	"yes"
31	2018-09-10 14:18:25.17	DM->CMD	"ok"
32	2018-09-10 14:18:28.98	DM->RN	"move into TV hallway"
33	2018-09-10 14:18:32.28	DM->CMD	"executing. . ."
34	2018-09-10 14:18:42.09	RN	"done"
35	2018-09-10 14:18:43.18	DM->CMD	"done"
36	2018-09-10 14:18:43.49	CMD	"proceed to the next nearest doorway"
37	2018-09-10 14:18:52.78	DM->CMD	"Would you like me to send a picture?  <beep>"
38	2018-09-10 14:18:54.02	CMD	"yes"
39	2018-09-10 14:18:55.51	DM->RN	"send image"
40	2018-09-10 14:18:56.17	RN	"sent"
41	2018-09-10 14:18:57.19	DM->CMD	"sent"
42	2018-09-10 14:19:05.38	DM->CMD	"I see more than one doorway.  <beep>"
43	2018-09-10 14:19:07.71	CMD	"the one closest to you"
44	2018-09-10 14:19:12.53	DM->CMD	"Which doorway?  <beep>"
45	2018-09-10 14:19:13.74	CMD	"the one that you could see that is close <pause .30> closest to you"
46	2018-09-10 14:19:24.82	DM->CMD	"ok"
47	2018-09-10 14:19:36.29	DM->RN	"move into Shoe Start room"
48	2018-09-10 14:19:55.96	RN	"done"
49	2018-09-10 14:19:57.22	CMD	"take a photo"
50	2018-09-10 14:19:58.24	DM->CMD	"done"
51	2018-09-10 14:20:01.14	DM->RN	"send image"
52	2018-09-10 14:20:01.69	RN	"sent"
53	2018-09-10 14:20:03.50	DM->CMD	"sent"
54	2018-09-10 14:20:12.62	CMD	"go through the doorway"
55	2018-09-10 14:20:16.49	DM->CMD	"Which doorway?  <beep>"
56	2018-09-10 14:20:18.98	CMD	"the one that's closest to you"
57	2018-09-10 14:20:28.49	DM->CMD	"ok"
58	2018-09-10 14:20:30.16	DM->RN	"move into Kitchen hallway"
59	2018-09-10 14:20:42.01	CMD	"go the go the opposite way"
60	2018-09-10 14:20:46.78	RN	"done"
61	2018-09-10 14:20:47.75	DM->CMD	"done"
62	2018-09-10 14:20:49.74	CMD	"turn around um"
63	2018-09-10 14:20:51.06	CMD	"and go back where you were"
64	2018-09-10 14:20:56.11	DM->CMD	"ok"
65	2018-09-10 14:20:58.75	DM->RN	"move into Shoe Start room"
66	2018-09-10 14:21:18.60	RN	"done"
67	2018-09-10 14:21:19.61	DM->CMD	"done"
68	2018-09-10 14:21:19.76	CMD	"um take a photo of the room"
69	2018-09-10 14:21:23.55	DM->RN	"send image"
70	2018-09-10 14:21:24.35	RN	"sent"
71	2018-09-10 14:21:25.60	DM->CMD	"sent"
72	2018-09-10 14:21:32.23	CMD	"go through a new doorway"
73	2018-09-10 14:21:39.35	DM->CMD	"Can you rephrase that?  <beep>"
74	2018-09-10 14:21:40.93	CMD	"go through another door"
75	2018-09-10 14:21:50.19	DM->CMD	"Which doorway?  <beep>"
76	2018-09-10 14:21:53.75	CMD	"the one that you haven't gone through"
77	2018-09-10 14:21:58.77	DM->CMD	"I'm not sure."
78	2018-09-10 14:22:01.53	CMD	"a different door"
79	2018-09-10 14:22:05.24	DM->CMD	"Hmm, I'm not sure what you would like me to do. <beep>"
80	2018-09-10 14:22:07.16	CMD	"go through a doorway that you haven't been through"
81	2018-09-10 14:22:18.28	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"
82	2018-09-10 14:22:22.53	CMD	"um go <pause .33> go straight"
