id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-29 14:35:50.76	DM->CMD	"calibrating. . ."
2	2018-08-29 14:35:53.36	DM->RN	"calibrate"
3	2018-08-29 14:36:11.61	CMD	"<no speech>"
4	2018-08-29 14:36:17.12	CMD	"<no speech>"
5	2018-08-29 14:36:19.98	CMD	"<X: audio sync in three two one>"
6	2018-08-29 14:36:20.01	RN	"<X: audio sync in three two one>"
7	2018-08-29 14:36:23.71	RN	"<loud noise>"
8	2018-08-29 14:36:23.71	CMD	"<loud noise>"
9	2018-08-29 14:36:23.97	CMD	"<no speech>"
10	2018-08-29 14:36:26.79	CMD	"<X: okay you can let>"
11	2018-08-29 14:36:30.29	DM->CMD	"calibration complete"
12	2018-08-29 14:36:37.31	CMD	"i am ready"
13	2018-08-29 14:36:39.01	DM->RN	"participant is ready"
14	2018-08-29 14:36:43.29	DM->CMD	"I'm also ready.  <beep>"
15	2018-08-29 14:36:48.50	CMD	"<no speech>"
16	2018-08-29 14:36:49.58	CMD	"move forward <pause 1.09> four feet"
17	2018-08-29 14:36:55.54	DM->CMD	"ok"
18	2018-08-29 14:37:01.34	DM->RN	"move forward 4ft"
19	2018-08-29 14:37:03.96	DM->CMD	"moving. . ."
20	2018-08-29 14:37:08.28	RN	"done"
21	2018-08-29 14:37:10.02	CMD	"take photo"
22	2018-08-29 14:37:10.60	DM->CMD	"done"
23	2018-08-29 14:37:15.22	DM->RN	"send image"
24	2018-08-29 14:37:15.93	RN	"sent"
25	2018-08-29 14:37:19.10	DM->CMD	"sent"
26	2018-08-29 14:37:52.77	CMD	"move forward <pause .65> four feet"
27	2018-08-29 14:37:59.70	DM->CMD	"ok"
28	2018-08-29 14:38:04.62	DM->RN	"move forward 4ft"
29	2018-08-29 14:38:06.93	DM->CMD	"moving. . ."
30	2018-08-29 14:38:13.33	RN	"done"
31	2018-08-29 14:38:14.53	CMD	"take photo"
32	2018-08-29 14:38:14.68	DM->CMD	"done"
33	2018-08-29 14:38:19.75	DM->RN	"send image"
34	2018-08-29 14:38:20.22	RN	"sent"
