id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-01 15:22:31.00	DM->RN	"participant is ready"
2	2018-08-01 15:22:32.74	DM->CMD	"calibrating. . ."
3	2018-08-01 15:23:42.06	RN	"uh done"
4	2018-08-01 15:23:46.18	CMD	"<X: audio sync in three two one>"
5	2018-08-01 15:23:46.68	RN	"<X: in three two one>"
6	2018-08-01 15:23:48.66	RN	"<loud noise>"
7	2018-08-01 15:23:48.66	CMD	"<loud noise>"
8	2018-08-01 15:23:49.94	CMD	"<X: okay and now you can say i am ready>"
9	2018-08-01 15:23:53.18	CMD	"<X: and then wait for a response before starting>"
10	2018-08-01 15:23:55.03	DM->CMD	"calibration complete"
11	2018-08-01 15:23:55.57	RN	"<no speech>"
12	2018-08-01 15:23:57.19	CMD	"hm"
13	2018-08-01 15:23:59.45	CMD	"i am ready"
14	2018-08-01 15:24:04.48	DM->CMD	"I'm also ready.  <beep>"
15	2018-08-01 15:24:19.09	DM->CMD	"Would you like me to send a picture?  <beep>"
16	2018-08-01 15:24:21.23	CMD	"take a picture east"
17	2018-08-01 15:24:27.37	DM->CMD	"processing. . ."
18	2018-08-01 15:24:36.06	DM->RN	"turn to face East"
19	2018-08-01 15:24:37.56	DM->RN	"then. . ."
20	2018-08-01 15:24:38.51	DM->RN	"send image"
21	2018-08-01 15:24:40.90	RN	"uh done and sent"
22	2018-08-01 15:24:43.34	DM->CMD	"done, sent"
23	2018-08-01 15:24:59.60	CMD	"take a picture west"
24	2018-08-01 15:25:03.88	DM->CMD	"processing. . ."
25	2018-08-01 15:25:08.31	DM->RN	"turn to face West"
26	2018-08-01 15:25:09.47	DM->RN	"then. . ."
27	2018-08-01 15:25:11.22	DM->CMD	"turning. . ."
28	2018-08-01 15:25:12.48	DM->RN	"send image"
29	2018-08-01 15:25:22.46	RN	"done and sent"
30	2018-08-01 15:25:24.14	DM->CMD	"done, sent"
31	2018-08-01 15:25:26.98	CMD	"move back"
32	2018-08-01 15:25:28.04	CMD	"and take a picture"
33	2018-08-01 15:25:43.30	CMD	"mo<disfl>"
34	2018-08-01 15:25:44.55	DM->CMD	"How far should I move back?  <beep>"
35	2018-08-01 15:25:45.44	CMD	"five feet"
36	2018-08-01 15:25:48.28	DM->CMD	"processing. . ."
37	2018-08-01 15:25:59.62	DM->RN	"move back 5 feet"
38	2018-08-01 15:26:03.51	DM->RN	"then. . ."
39	2018-08-01 15:26:04.56	DM->RN	"send image"
40	2018-08-01 15:26:05.62	DM->CMD	"moving. . ."
41	2018-08-01 15:26:11.32	RN	"uh done and sent"
42	2018-08-01 15:26:13.40	DM->CMD	"done, sent"
43	2018-08-01 15:26:24.03	CMD	"turn forty five degrees right"
44	2018-08-01 15:26:25.65	CMD	"and take a picture"
45	2018-08-01 15:26:29.19	DM->CMD	"processing. . ."
46	2018-08-01 15:26:36.91	DM->RN	"turn right 45 degrees"
47	2018-08-01 15:26:38.18	DM->RN	"then. . ."
48	2018-08-01 15:26:39.17	DM->CMD	"turning. . ."
49	2018-08-01 15:26:40.14	DM->RN	"send image"
50	2018-08-01 15:26:44.16	RN	"done and sent"
51	2018-08-01 15:26:47.00	DM->CMD	"done, sent"
52	2018-08-01 15:27:01.34	CMD	"turn ninety degrees left"
53	2018-08-01 15:27:02.60	CMD	"and take a picture"
54	2018-08-01 15:27:06.66	DM->CMD	"processing. . ."
55	2018-08-01 15:27:11.37	DM->RN	"turn left 90 degrees"
56	2018-08-01 15:27:12.55	DM->RN	"then. . ."
57	2018-08-01 15:27:13.47	DM->RN	"send image"
58	2018-08-01 15:27:15.04	DM->CMD	"turning. . ."
59	2018-08-01 15:27:20.43	RN	"done and sent"
60	2018-08-01 15:27:22.33	DM->CMD	"done, sent"
61	2018-08-01 15:27:26.43	CMD	"turn south"
62	2018-08-01 15:27:27.41	CMD	"and take a picture"
63	2018-08-01 15:27:31.91	DM->CMD	"processing. . ."
64	2018-08-01 15:27:35.86	DM->RN	"turn to face South"
65	2018-08-01 15:27:36.70	DM->RN	"then. . ."
66	2018-08-01 15:27:37.51	DM->RN	"send image"
67	2018-08-01 15:27:38.40	DM->CMD	"turning. . ."
68	2018-08-01 15:27:42.58	RN	"done and sent"
69	2018-08-01 15:27:44.35	DM->CMD	"done, sent"
70	2018-08-01 15:27:50.84	CMD	"turn forty five degrees left"
71	2018-08-01 15:27:52.73	CMD	"and take a picture"
72	2018-08-01 15:28:00.38	DM->CMD	"processing. . ."
73	2018-08-01 15:28:03.67	DM->RN	"turn left 45 degrees"
74	2018-08-01 15:28:04.78	DM->RN	"then. . ."
75	2018-08-01 15:28:06.72	DM->RN	"send image"
76	2018-08-01 15:28:08.87	DM->CMD	"turning. . ."
77	2018-08-01 15:28:08.90	RN	"done and sent"
78	2018-08-01 15:28:12.98	DM->CMD	"done, sent"
79	2018-08-01 15:28:25.67	CMD	"move forward five feet"
80	2018-08-01 15:28:31.10	DM->CMD	"ok"
81	2018-08-01 15:28:34.34	DM->CMD	"I will move forward 5 feet"
82	2018-08-01 15:28:35.87	DM->RN	"move forward 5 feet"
83	2018-08-01 15:28:43.05	RN	"done"
84	2018-08-01 15:28:45.32	DM->CMD	"done"
85	2018-08-01 15:28:49.99	CMD	"take a picture"
86	2018-08-01 15:28:53.07	DM->RN	"send image"
87	2018-08-01 15:28:53.49	RN	"sent"
88	2018-08-01 15:28:55.78	DM->CMD	"sent"
89	2018-08-01 15:28:58.30	CMD	"turn left forty five degrees"
90	2018-08-01 15:28:59.68	CMD	"and move up five feet"
91	2018-08-01 15:29:06.14	DM->CMD	"processing. . ."
92	2018-08-01 15:29:11.70	DM->RN	"turn left 45 degrees"
93	2018-08-01 15:29:12.87	DM->RN	"then. . ."
94	2018-08-01 15:29:13.57	DM->CMD	"turning. . ."
95	2018-08-01 15:29:16.94	DM->RN	"move forward 5 feet"
96	2018-08-01 15:29:22.99	CMD	"move up five feet"
97	2018-08-01 15:29:47.90	DM->CMD	"There's an obstruction preventing me from doing that.  <beep>"
98	2018-08-01 15:29:50.80	CMD	"take a picture"
99	2018-08-01 15:29:55.60	DM->RN	"send image"
100	2018-08-01 15:29:56.34	RN	"sent"
101	2018-08-01 15:29:58.22	DM->CMD	"sent"
102	2018-08-01 15:30:04.40	CMD	"turn  <pause>"
103	2018-08-01 15:30:05.57	CMD	"thirty degrees right"
104	2018-08-01 15:30:06.99	CMD	"and move up <pause> five feet"
105	2018-08-01 15:30:09.68	DM->CMD	"processing. . ."
106	2018-08-01 15:30:17.10	DM->RN	"turn right 30 degrees"
107	2018-08-01 15:30:18.33	DM->RN	"then. . ."
108	2018-08-01 15:30:21.46	DM->CMD	"executing. . ."
109	2018-08-01 15:30:43.91	DM->RN	"move forward 5 feet"
110	2018-08-01 15:30:43.94	RN	"done"
111	2018-08-01 15:30:47.52	DM->CMD	"done"
112	2018-08-01 15:30:50.87	CMD	"turn east "
113	2018-08-01 15:30:52.19	CMD	"and move up <pause>"
114	2018-08-01 15:30:54.07	CMD	"three feet"
115	2018-08-01 15:30:58.10	DM->CMD	"processing. . ."
116	2018-08-01 15:31:01.51	DM->RN	"turn to face East"
117	2018-08-01 15:31:02.69	DM->RN	"then. . ."
118	2018-08-01 15:31:05.17	DM->CMD	"turning. . ."
119	2018-08-01 15:31:05.63	RN	"uh "
120	2018-08-01 15:31:09.15	DM->RN	"move forward 5 feet"
121	2018-08-01 15:31:12.15	DM->CMD	"moving. . ."
122	2018-08-01 15:31:15.22	RN	"done"
123	2018-08-01 15:31:16.77	DM->CMD	"done"
124	2018-08-01 15:31:18.52	CMD	"take a picture"
125	2018-08-01 15:31:21.55	DM->RN	"send image"
126	2018-08-01 15:31:21.64	RN	"sent"
127	2018-08-01 15:31:23.59	DM->CMD	"sent"
128	2018-08-01 15:31:32.43	CMD	"turn north"
129	2018-08-01 15:31:35.05	CMD	"er"
130	2018-08-01 15:31:35.83	CMD	"and move up two feet"
131	2018-08-01 15:31:50.33	DM->CMD	"I will turn to face North"
132	2018-08-01 15:31:53.01	DM->RN	"turn to face North"
133	2018-08-01 15:32:17.18	DM->RN	"move to front wall ahead"
134	2018-08-01 15:32:20.56	RN	"uh done"
135	2018-08-01 15:32:21.91	DM->CMD	"I moved forward as far as I could."
136	2018-08-01 15:32:25.31	DM->CMD	"done"
137	2018-08-01 15:32:29.24	CMD	"turn one hundred and sixty degrees"
138	2018-08-01 15:32:31.17	CMD	"and move forward <pause> five feet"
139	2018-08-01 15:32:33.38	CMD	"and then take a picture"
140	2018-08-01 15:32:39.62	DM->CMD	"Which direction should I turn?  <beep>"
141	2018-08-01 15:32:44.58	CMD	"turn one hundred and sixty degrees right"
142	2018-08-01 15:32:48.76	DM->CMD	"processing. . ."
143	2018-08-01 15:32:56.25	DM->RN	"turn right 160 degrees"
144	2018-08-01 15:32:59.69	DM->RN	"then. . ."
145	2018-08-01 15:33:01.09	DM->RN	"move forward 5 feet"
146	2018-08-01 15:33:02.16	DM->RN	"then. . ."
147	2018-08-01 15:33:03.12	DM->RN	"send image"
148	2018-08-01 15:33:05.19	DM->CMD	"executing. . ."
149	2018-08-01 15:33:20.84	RN	"done and sent"
150	2018-08-01 15:33:22.64	DM->CMD	"done, sent"
151	2018-08-01 15:33:42.67	CMD	"move up two feet"
152	2018-08-01 15:33:44.81	CMD	"then turn left"
153	2018-08-01 15:33:50.36	DM->CMD	"How far should I rotate left? <beep>"
154	2018-08-01 15:33:53.00	CMD	"thirty degrees"
155	2018-08-01 15:33:57.50	DM->CMD	"processing. . ."
156	2018-08-01 15:34:02.54	DM->RN	"move forward 2 feet"
157	2018-08-01 15:34:03.88	DM->RN	"then. . ."
158	2018-08-01 15:34:09.02	DM->RN	"turn left 30 degrees"
159	2018-08-01 15:34:11.86	DM->CMD	"executing. . ."
160	2018-08-01 15:34:14.25	RN	"uh done"
161	2018-08-01 15:34:17.82	DM->CMD	"done"
162	2018-08-01 15:34:19.59	CMD	"take a picture"
163	2018-08-01 15:34:27.21	DM->RN	"send image"
164	2018-08-01 15:34:27.56	RN	"sent"
165	2018-08-01 15:34:29.34	DM->CMD	"sent"
166	2018-08-01 15:34:34.32	CMD	"turn east"
167	2018-08-01 15:34:35.92	CMD	"and take a picture"
168	2018-08-01 15:34:39.83	DM->CMD	"processing. . ."
169	2018-08-01 15:34:42.31	DM->RN	"turn to face East"
170	2018-08-01 15:34:43.33	DM->RN	"then. . ."
