id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-09-10 10:04:08.29	DM->CMD	"calibrating. . ."
2	2018-09-10 10:04:11.30	DM->RN	"calibrate"
3	2018-09-10 10:04:41.25	CMD	"<no speech>"
4	2018-09-10 10:04:49.73	CMD	"<X: audio sync in three two one>"
5	2018-09-10 10:04:50.28	RN	"<X: audio sync in three two one>"
6	2018-09-10 10:04:53.73	RN	"<loud noise>"
7	2018-09-10 10:04:53.73	CMD	"<loud noise>"
8	2018-09-10 10:04:56.13	CMD	"<X: okay you can let it>"
9	2018-09-10 10:05:02.97	DM->CMD	"calibration complete"
10	2018-09-10 10:05:04.62	CMD	"i am ready"
11	2018-09-10 10:05:08.09	DM->RN	"participant is ready"
12	2018-09-10 10:05:10.79	DM->CMD	"Hello! <beep>"
13	2018-09-10 10:05:13.87	CMD	"hi"
14	2018-09-10 10:05:15.42	DM->CMD	"Thanks for teaming up with me today."
15	2018-09-10 10:05:18.55	CMD	"yeah let's get going"
16	2018-09-10 10:05:21.78	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
17	2018-09-10 10:05:28.75	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
18	2018-09-10 10:05:32.83	CMD	"well good"
19	2018-09-10 10:05:34.82	DM->CMD	"You can ask for help at any time."
20	2018-09-10 10:05:38.23	DM->CMD	"I'm also ready.  <beep>"
21	2018-09-10 10:05:51.84	CMD	"okay let's go"
22	2018-09-10 10:06:02.03	DM->CMD	"I'm also ready.  <beep>"
23	2018-09-10 10:06:34.05	CMD	"xxx you can move forward to find <pause .37> the number of doorways"
24	2018-09-10 10:06:45.37	DM->CMD	"I need your help to doorways."
25	2018-09-10 10:06:48.91	CMD	"okay well start moving forward"
26	2018-09-10 10:06:50.66	CMD	"and i'll point out when there's a doorway <pause .43> so we can count them"
27	2018-09-10 10:06:56.43	DM->CMD	"processing. . ."
28	2018-09-10 10:07:03.05	DM->CMD	"How far forward should I go?  <beep>"
29	2018-09-10 10:07:05.18	CMD	"start moving forward"
30	2018-09-10 10:07:06.43	CMD	"and i'll tell you when to stop"
31	2018-09-10 10:07:13.08	DM->CMD	"processing. . ."
32	2018-09-10 10:07:20.11	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"
33	2018-09-10 10:07:52.63	CMD	"move three feet forward"
34	2018-09-10 10:07:56.37	DM->CMD	"processing. . ."
35	2018-09-10 10:07:58.99	DM->RN	"move forward 3 feet"
36	2018-09-10 10:08:01.27	DM->CMD	"I will move forward 3 feet"
37	2018-09-10 10:08:06.96	RN	"done"
38	2018-09-10 10:08:08.08	DM->CMD	"done"
39	2018-09-10 10:08:08.19	CMD	"keep moving forward until you see a doorway <pause .53> or a cone <pause .60> or a container"
40	2018-09-10 10:08:23.76	CMD	"do you see a doorway a cone or a container"
41	2018-09-10 10:08:25.37	DM->CMD	"I need your help to locate objects."
42	2018-09-10 10:08:29.65	DM->CMD	"Would you like me to send a picture?  <beep>"
43	2018-09-10 10:08:32.05	CMD	"yes <pause .80> send me a picture"
44	2018-09-10 10:08:36.23	DM->RN	"send image"
45	2018-09-10 10:08:37.73	RN	"sent"
46	2018-09-10 10:08:39.26	DM->CMD	"sent"
47	2018-09-10 10:08:52.60	CMD	"can you zoom in on the object behind the ladder"
48	2018-09-10 10:08:57.32	DM->CMD	"processing. . ."
49	2018-09-10 10:09:09.20	DM->CMD	"I can't zoom in or out.  <beep>"
50	2018-09-10 10:09:11.12	CMD	"can you move closer to the ladder"
51	2018-09-10 10:09:16.85	DM->CMD	"ok"
52	2018-09-10 10:09:22.05	DM->RN	"move to ladder"
53	2018-09-10 10:09:25.62	CMD	"when you reach the ladder turn to your right"
54	2018-09-10 10:09:34.09	DM->CMD	"moving. . ."
55	2018-09-10 10:09:40.06	RN	"done"
56	2018-09-10 10:09:41.89	CMD	"turn one foot to your right"
57	2018-09-10 10:09:42.61	DM->CMD	"done"
58	2018-09-10 10:09:46.17	DM->CMD	"processing. . ."
59	2018-09-10 10:09:56.82	CMD	"<notification sound>"
60	2018-09-10 10:09:57.08	DM->CMD	"How far should I turn to the right?  <beep>"
61	2018-09-10 10:09:59.18	CMD	"turn one more foot to the right"
62	2018-09-10 10:10:03.87	DM->CMD	"processing. . ."
63	2018-09-10 10:10:12.08	CMD	"turn one more <notification sound> foot to the right"
64	2018-09-10 10:10:12.91	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"
65	2018-09-10 10:10:16.50	CMD	"turn ninety degrees <pause .28> to the right"
66	2018-09-10 10:10:20.72	DM->CMD	"ok"
67	2018-09-10 10:10:24.23	DM->RN	"turn right 90 degrees"
68	2018-09-10 10:10:29.31	CMD	"take a photo of the ladder"
69	2018-09-10 10:10:32.64	DM->RN	"then. . ."
70	2018-09-10 10:10:33.59	DM->RN	"send image"
71	2018-09-10 10:10:34.93	RN	"done and sent"
72	2018-09-10 10:10:37.06	DM->CMD	"done, sent"
73	2018-09-10 10:10:41.14	CMD	"thank you"
74	2018-09-10 10:10:42.78	CMD	"turn straight towards the doorway and the cone"
75	2018-09-10 10:10:49.99	DM->CMD	"processing. . ."
76	2018-09-10 10:11:07.73	DM->RN	"turn to face alley door 1"
77	2018-09-10 10:11:10.39	DM->CMD	"turning. . ."
78	2018-09-10 10:11:18.35	RN	"done"
79	2018-09-10 10:11:18.75	CMD	"take a photo before you complete your turn"
80	2018-09-10 10:11:19.78	DM->CMD	"done"
81	2018-09-10 10:11:21.93	DM->RN	"send image"
82	2018-09-10 10:11:22.96	RN	"sent"
83	2018-09-10 10:11:24.67	DM->CMD	"sent"
84	2018-09-10 10:11:31.18	CMD	"continue turning until you're in your original position"
85	2018-09-10 10:11:39.08	DM->CMD	"processing. . ."
86	2018-09-10 10:11:56.61	DM->RN	"turn to face East"
87	2018-09-10 10:11:58.42	DM->CMD	"I will turn to face East"
88	2018-09-10 10:12:09.02	RN	"done"
89	2018-09-10 10:12:09.76	DM->CMD	"done"
90	2018-09-10 10:12:13.52	CMD	"now take a picture of your current position"
91	2018-09-10 10:12:17.90	DM->RN	"send image"
92	2018-09-10 10:12:19.06	RN	"sent"
93	2018-09-10 10:12:21.06	DM->CMD	"sent"
94	2018-09-10 10:12:25.24	CMD	"move straight towards the doorway"
95	2018-09-10 10:12:32.04	DM->CMD	"processing. . ."
96	2018-09-10 10:12:52.41	CMD	"move three <notification sound> feet forward"
97	2018-09-10 10:12:53.14	DM->CMD	"The one directly to my left, or ahead and to the left?  <beep>"
98	2018-09-10 10:12:58.14	CMD	"move three feet directly ahead"
99	2018-09-10 10:13:03.23	DM->CMD	"ok"
100	2018-09-10 10:13:07.43	DM->RN	"move forward 3 feet"
101	2018-09-10 10:13:10.69	DM->CMD	"moving. . ."
102	2018-09-10 10:13:15.28	RN	"done"
103	2018-09-10 10:13:16.97	CMD	"take a photo of the cone"
104	2018-09-10 10:13:17.34	DM->CMD	"done"
105	2018-09-10 10:13:23.28	DM->RN	"send image"
106	2018-09-10 10:13:24.32	RN	"sent"
107	2018-09-10 10:13:26.32	DM->CMD	"sent"
108	2018-09-10 10:13:30.07	CMD	"move six feet forward towards the cone and the second doorway"
109	2018-09-10 10:13:36.94	DM->CMD	"processing. . ."
110	2018-09-10 10:13:43.26	DM->RN	"move forward 6 ft"
111	2018-09-10 10:13:47.58	DM->CMD	"I will move forward 6 feet."
112	2018-09-10 10:13:52.32	RN	"done"
113	2018-09-10 10:13:53.98	DM->CMD	"done"
114	2018-09-10 10:14:00.01	CMD	"do you see a second doorway"
115	2018-09-10 10:14:07.19	DM->CMD	"yes"
116	2018-09-10 10:14:14.97	CMD	"go forward into the doorway"
117	2018-09-10 10:14:19.11	DM->CMD	"processing. . ."
118	2018-09-10 10:14:32.26	DM->RN	"move to alley Door 2"
119	2018-09-10 10:14:34.55	DM->CMD	"moving. . ."
120	2018-09-10 10:14:43.87	RN	"done"
121	2018-09-10 10:14:49.32	DM->CMD	"There's an obstruction preventing me from doing that.  <beep>"
122	2018-09-10 10:14:52.75	CMD	"take a photo of the obstruction"
123	2018-09-10 10:14:56.97	DM->CMD	"ok"
124	2018-09-10 10:14:59.72	DM->RN	"send image"
125	2018-09-10 10:15:00.84	RN	"sent"
126	2018-09-10 10:15:03.29	DM->CMD	"sent"
