id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-09-05 10:26:21.30	DM->CMD	"calibrating. . ."
2	2018-09-05 10:26:32.85	RN	"xxx"
3	2018-09-05 10:26:33.24	RN	"<no speech>"
4	2018-09-05 10:26:36.71	RN	"<no speech>"
5	2018-09-05 10:26:38.12	RN	"<X: audio sync in three two one>"
6	2018-09-05 10:26:38.15	CMD	"<X: audio sync in three two one>"
7	2018-09-05 10:26:40.74	RN	"<loud noise>"
8	2018-09-05 10:26:40.74	CMD	"<loud noise>"
9	2018-09-05 10:26:44.84	CMD	"<X: alright>"
10	2018-09-05 10:26:44.98	CMD	"<X: you can let go now>"
11	2018-09-05 10:26:46.34	DM->CMD	"calibration complete"
12	2018-09-05 10:27:21.74	CMD	"i'm ready"
13	2018-09-05 10:27:22.35	DM->RN	"participant is ready"
14	2018-09-05 10:27:26.22	DM->CMD	"Hello! <beep>"
15	2018-09-05 10:27:28.41	DM->CMD	"Thanks for teaming up with me today."
16	2018-09-05 10:27:31.21	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
17	2018-09-05 10:27:34.43	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
18	2018-09-05 10:27:38.68	DM->CMD	"You can ask for help at any time."
19	2018-09-05 10:28:19.55	CMD	"<no speech>"
20	2018-09-05 10:28:20.38	CMD	"okay"
21	2018-09-05 10:28:21.02	CMD	"begin moving"
22	2018-09-05 10:28:23.14	DM->CMD	"How far forward should I go?  <beep>"
23	2018-09-05 10:28:29.36	CMD	"<no speech>"
24	2018-09-05 10:28:31.09	CMD	"two feet"
25	2018-09-05 10:28:32.18	DM->CMD	"processing. . ."
26	2018-09-05 10:28:36.82	DM->CMD	"I will move forward 2 feet"
27	2018-09-05 10:28:37.64	DM->RN	"move forward 2 feet"
28	2018-09-05 10:28:39.96	DM->CMD	"moving. . ."
29	2018-09-05 10:28:42.49	RN	"done"
30	2018-09-05 10:28:42.93	DM->CMD	"done"
31	2018-09-05 10:29:01.84	CMD	"<no speech>"
32	2018-09-05 10:29:02.90	CMD	"okay"
33	2018-09-05 10:29:03.38	CMD	"let's move again"
34	2018-09-05 10:29:12.21	DM->CMD	"How far forward should I go?  <beep>"
35	2018-09-05 10:29:41.38	CMD	"keep moving until i tell you to stop"
36	2018-09-05 10:29:45.09	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"
37	2018-09-05 10:29:52.90	CMD	"keep moving <pause .42> until "
38	2018-09-05 10:29:55.50	CMD	"oh"
39	2018-09-05 10:29:55.92	CMD	"i see what you mean"
40	2018-09-05 10:30:02.86	CMD	"five feet"
41	2018-09-05 10:30:05.58	DM->CMD	"processing. . ."
42	2018-09-05 10:30:08.47	DM->RN	"move forward 5 feet"
