id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-14 14:19:25.93	DM->CMD	"calibrating. . ."
2	2018-08-14 14:19:28.34	DM->RN	"calibrate"
3	2018-08-14 14:20:08.53	CMD	"<X: audio sync in three two one>"
4	2018-08-14 14:20:08.55	RN	"<audio sync in three two one>"
5	2018-08-14 14:20:12.11	RN	"<loud noise>"
6	2018-08-14 14:20:12.11	CMD	"<loud noise>"
7	2018-08-14 14:20:14.61	CMD	"<X: okay you can let it up>"
8	2018-08-14 14:20:20.61	DM->CMD	"calibration complete"
9	2018-08-14 14:20:30.25	CMD	"i am ready"
10	2018-08-14 14:20:36.43	DM->RN	"participant is ready"
11	2018-08-14 14:20:42.28	DM->CMD	"Hello! <beep>"
12	2018-08-14 14:20:44.77	CMD	"hello"
13	2018-08-14 14:20:45.42	DM->CMD	"Thanks for teaming up with me today."
14	2018-08-14 14:20:49.71	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
15	2018-08-14 14:20:58.33	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
16	2018-08-14 14:21:08.95	DM->CMD	"You can ask for help at any time."
17	2018-08-14 14:21:16.93	DM->CMD	"I'm also ready.  <beep>"
18	2018-08-14 14:21:26.34	CMD	"move forward"
19	2018-08-14 14:21:31.33	DM->CMD	"processing. . ."
20	2018-08-14 14:21:36.91	DM->CMD	"How far forward should I go?  <beep>"
21	2018-08-14 14:21:40.51	CMD	"three feet"
22	2018-08-14 14:21:45.54	DM->CMD	"ok"
23	2018-08-14 14:21:48.20	DM->RN	"move forward 3 feet"
24	2018-08-14 14:21:49.17	DM->CMD	"I will move forward 3 feet"
25	2018-08-14 14:21:55.60	RN	"done"
26	2018-08-14 14:22:00.17	DM->CMD	"done"
27	2018-08-14 14:22:00.25	CMD	"move forward another three feet"
28	2018-08-14 14:22:06.32	DM->CMD	"ok"
29	2018-08-14 14:22:08.66	DM->RN	"move forward 3 feet"
30	2018-08-14 14:22:11.70	DM->CMD	"moving. . ."
31	2018-08-14 14:22:15.71	RN	"done"
32	2018-08-14 14:22:18.71	DM->CMD	"done"
33	2018-08-14 14:22:23.03	CMD	"move forward five feet"
34	2018-08-14 14:22:30.32	DM->CMD	"I will move forward 5 feet"
35	2018-08-14 14:22:30.83	DM->RN	"move forward 5 feet"
36	2018-08-14 14:22:39.20	RN	"done"
37	2018-08-14 14:22:41.00	DM->CMD	"done"
38	2018-08-14 14:22:44.35	CMD	"move forward three feet"
39	2018-08-14 14:22:49.61	DM->RN	"move forward 3 feet"
40	2018-08-14 14:22:52.24	DM->CMD	"ok"
41	2018-08-14 14:22:56.77	RN	"done"
42	2018-08-14 14:22:58.40	DM->CMD	"I moved forward 3 feet"
43	2018-08-14 14:23:10.11	CMD	"move forward three feet"
44	2018-08-14 14:23:14.73	DM->RN	"move forward 3 feet"
45	2018-08-14 14:23:17.28	DM->CMD	"ok"
46	2018-08-14 14:23:19.08	DM->CMD	"moving. . ."
47	2018-08-14 14:23:24.17	RN	"done"
48	2018-08-14 14:23:26.40	DM->CMD	"done"
49	2018-08-14 14:23:29.88	CMD	"turn south"
50	2018-08-14 14:23:34.33	DM->CMD	"processing. . ."
51	2018-08-14 14:23:37.35	DM->RN	"turn to face South"
52	2018-08-14 14:23:40.77	DM->CMD	"turning. . ."
53	2018-08-14 14:23:43.63	CMD	"stop"
54	2018-08-14 14:23:46.00	DM->RN	"stop"
55	2018-08-14 14:23:47.54	RN	"done"
56	2018-08-14 14:23:49.73	DM->CMD	"done"
57	2018-08-14 14:23:55.83	CMD	"move forward one foot"
58	2018-08-14 14:24:00.39	DM->CMD	"ok"
59	2018-08-14 14:24:02.77	DM->RN	"move forward 1 foot"
60	2018-08-14 14:24:06.15	DM->CMD	"moving. . ."
61	2018-08-14 14:24:06.78	RN	"done"
62	2018-08-14 14:24:08.88	DM->CMD	"I moved forward 1 foot"
63	2018-08-14 14:24:13.68	CMD	"turn east"
64	2018-08-14 14:24:23.65	DM->RN	"turn to face East"
65	2018-08-14 14:24:24.16	DM->CMD	"I will turn to face East"
66	2018-08-14 14:24:33.65	RN	"done"
67	2018-08-14 14:24:35.27	DM->CMD	"done"
68	2018-08-14 14:24:35.90	CMD	"move forward two feet"
69	2018-08-14 14:24:39.84	DM->RN	"move forward 2 feet"
70	2018-08-14 14:24:42.19	DM->CMD	"moving. . ."
71	2018-08-14 14:24:44.55	RN	"done"
72	2018-08-14 14:24:46.51	DM->CMD	"I moved forward 2 feet"
73	2018-08-14 14:24:47.29	CMD	"move forward one foot"
74	2018-08-14 14:24:50.43	DM->RN	"move forward 1 foot"
75	2018-08-14 14:24:52.76	DM->CMD	"moving. . ."
76	2018-08-14 14:24:54.23	RN	"done"
77	2018-08-14 14:24:55.78	DM->CMD	"done"
78	2018-08-14 14:24:56.05	CMD	"turn to face north"
79	2018-08-14 14:25:00.11	DM->CMD	"ok"
80	2018-08-14 14:25:02.17	DM->RN	"turn to face North"
81	2018-08-14 14:25:05.62	DM->CMD	"turning. . ."
82	2018-08-14 14:25:08.87	RN	"done"
83	2018-08-14 14:25:10.03	CMD	"send a picture"
84	2018-08-14 14:25:10.59	DM->CMD	"done"
85	2018-08-14 14:25:12.68	DM->RN	"send image"
86	2018-08-14 14:25:13.59	RN	"sent"
87	2018-08-14 14:25:15.37	DM->CMD	"sent"
88	2018-08-14 14:25:37.49	CMD	"turn to face west"
89	2018-08-14 14:25:42.32	DM->CMD	"ok"
