id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-09-12 14:23:02.49	DM->RN	"calibrate"
2	2018-09-12 14:23:03.32	DM->CMD	"calibrating. . ."
3	2018-09-12 14:23:36.99	CMD	"<no speech>"
4	2018-09-12 14:23:44.05	RN	"<X: audio sync in three two one>"
5	2018-09-12 14:23:44.06	CMD	"<X: audio sync in three two one>"
6	2018-09-12 14:23:48.01	RN	"<loud noise>"
7	2018-09-12 14:23:48.01	CMD	"<loud noise>"
8	2018-09-12 14:23:49.83	DM->CMD	"calibration complete"
9	2018-09-12 14:23:50.58	CMD	"<X: alright you can let it up now>"
10	2018-09-12 14:24:00.34	CMD	"i am ready"
11	2018-09-12 14:24:01.03	DM->RN	"participant is ready"
12	2018-09-12 14:24:03.41	DM->CMD	"Hello! <beep>"
13	2018-09-12 14:24:04.96	DM->CMD	"Thanks for teaming up with me today."
14	2018-09-12 14:24:09.56	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
15	2018-09-12 14:24:15.92	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
16	2018-09-12 14:24:23.12	DM->CMD	"You can ask for help at any time."
17	2018-09-12 14:24:27.81	DM->CMD	"I'm ready.  <beep>"
18	2018-09-12 14:24:43.29	CMD	"okay ready"
19	2018-09-12 14:24:48.96	DM->CMD	"I'm also ready.  <beep>"
20	2018-09-12 14:25:00.63	CMD	"go forward to <pause .37> the"
21	2018-09-12 14:25:04.50	CMD	"right"
22	2018-09-12 14:25:08.13	DM->CMD	"How far should I move forward? <beep>"
23	2018-09-12 14:25:15.36	CMD	"a few spaces"
24	2018-09-12 14:25:24.31	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"
25	2018-09-12 14:25:34.25	CMD	"move forward to the right until you find <pause .75> a doorway"
26	2018-09-12 14:25:49.99	DM->CMD	"Should I send a picture? <beep>"
27	2018-09-12 14:25:55.92	CMD	"yes"
28	2018-09-12 14:25:56.98	DM->RN	"send image"
29	2018-09-12 14:25:58.32	RN	"sent"
30	2018-09-12 14:25:58.73	DM->CMD	"sent"
31	2018-09-12 14:26:06.80	DM->CMD	"I'm not sure which doorway you are referring to.  <beep>"
32	2018-09-12 14:26:13.33	CMD	"the first doorway entrance"
33	2018-09-12 14:26:17.27	DM->CMD	"The one to my left?  <beep>"
34	2018-09-12 14:26:17.33	CMD	"<notification sound>"
35	2018-09-12 14:26:20.18	CMD	"yes"
36	2018-09-12 14:26:23.75	DM->CMD	"ok"
37	2018-09-12 14:26:30.17	DM->RN	"move to alley Door 1"
38	2018-09-12 14:26:33.04	DM->CMD	"executing. . ."
39	2018-09-12 14:26:42.15	RN	"done"
40	2018-09-12 14:26:43.27	DM->CMD	"done"
41	2018-09-12 14:26:48.49	CMD	"take picture"
42	2018-09-12 14:26:51.08	DM->RN	"send image"
43	2018-09-12 14:26:52.44	RN	"sent"
44	2018-09-12 14:26:52.77	DM->CMD	"sent"
