id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-01 14:43:50.96	DM->CMD	"calibrating. . ."
2	2018-08-01 14:43:51.77	DM->RN	"calibrate"
3	2018-08-01 14:44:33.45	CMD	"<audio sync in three two one>"
4	2018-08-01 14:44:33.87	RN	"<audio sync in three two one>"
5	2018-08-01 14:44:36.92	RN	"<loud noise>"
6	2018-08-01 14:44:36.92	CMD	"<loud noise>"
7	2018-08-01 14:44:44.68	DM->CMD	"calibration complete"
8	2018-08-01 14:44:57.58	CMD	"i am ready"
9	2018-08-01 14:44:58.70	DM->RN	"participant is ready"
10	2018-08-01 14:45:01.54	CMD	"<notification sound>"
11	2018-08-01 14:45:01.73	DM->CMD	"I'm also ready.  <beep>"
12	2018-08-01 14:45:04.19	CMD	"how you doing today robot"
13	2018-08-01 14:45:07.65	DM->CMD	"Hi!"
14	2018-08-01 14:45:15.29	DM->CMD	"What should we do next?  <beep>"
15	2018-08-01 14:45:16.33	CMD	"that's a good question"
16	2018-08-01 14:45:18.57	CMD	"i think we should take a picture first"
17	2018-08-01 14:45:24.20	DM->CMD	"ok"
18	2018-08-01 14:45:26.47	DM->RN	"send image"
19	2018-08-01 14:45:28.94	DM->CMD	"I will send a picture"
20	2018-08-01 14:45:29.39	RN	"sent"
21	2018-08-01 14:45:30.76	DM->CMD	"sent"
22	2018-08-01 14:45:35.39	CMD	"okay now turn to the northwest"
23	2018-08-01 14:45:38.20	CMD	"and take another picture please"
24	2018-08-01 14:45:41.60	DM->CMD	"processing. . ."
25	2018-08-01 14:45:47.32	DM->RN	"turn left 45 degrees"
26	2018-08-01 14:45:48.97	DM->RN	"then. . ."
27	2018-08-01 14:45:50.13	DM->RN	"send image"
28	2018-08-01 14:45:52.56	DM->CMD	"executing. . ."
29	2018-08-01 14:45:56.19	RN	"done and sent"
30	2018-08-01 14:45:59.08	DM->CMD	"done, sent"
31	2018-08-01 14:46:06.80	CMD	"okay now turn south"
32	2018-08-01 14:46:08.85	CMD	"and take a picture"
33	2018-08-01 14:46:11.09	DM->CMD	"processing. . ."
34	2018-08-01 14:46:15.08	DM->RN	"turn to face South"
35	2018-08-01 14:46:16.67	DM->RN	"then. . ."
