id	time	stream	text
1	2019-07-30 13:59:18.97	CMD	"<laughter>"
2	2019-07-30 14:00:17.73	CMD	"initialize"
3	2019-07-30 14:01:40.06	CMD	"calibrate"
4	2019-07-30 14:01:43.22	CMD	"calibrate"
5	2019-07-30 14:01:46.36	RN	"calibrating. . ."
6	2019-07-30 14:01:46.38	DM->CMD	"calibrating. . ."
7	2019-07-30 14:01:53.73	RN	"calibration complete"
8	2019-07-30 14:01:53.82	DM->CMD	"calibration complete"
9	2019-07-30 14:02:03.77	CMD	"I am ready"
10	2019-07-30 14:02:04.98	DM->RN	"participant is ready"
11	2019-07-30 14:02:05.02	DM->CMD	"Processing...."
12	2019-07-30 14:02:07.15	RN	"I'm also ready.  <beep>"
13	2019-07-30 14:02:07.15	DM->CMD	"I'm also ready.  <beep>"
14	2019-07-30 14:02:12.17	CMD	"send image"
15	2019-07-30 14:02:12.97	DM->RN	"send image"
16	2019-07-30 14:02:12.98	DM->CMD	"I will send image."
17	2019-07-30 14:02:27.61	RN	"sent"
18	2019-07-30 14:02:27.61	DM->CMD	"sent"
19	2019-07-30 14:02:24.84	CMD	"move forward"
20	2019-07-30 14:02:25.97	DM->CMD	"How far should I move forward? <beep>"
21	2019-07-30 14:02:29.67	CMD	"ten feet"
22	2019-07-30 14:02:30.24	DM->RN	"move forward 10 feet"
23	2019-07-30 14:02:30.27	DM->CMD	"I will move forward 10 feet."
24	2019-07-30 14:02:44.18	RN	"moving. . ."
25	2019-07-30 14:02:44.18	DM->CMD	"moving. . ."
26	2019-07-30 14:02:55.48	RN	"done"
27	2019-07-30 14:02:55.48	DM->CMD	"done"
28	2019-07-30 14:02:46.21	CMD	"send image"
29	2019-07-30 14:02:46.98	DM->RN	"send image"
30	2019-07-30 14:02:46.99	DM->CMD	"I will send image."
31	2019-07-30 14:03:00.86	RN	"sent"
32	2019-07-30 14:03:00.86	DM->CMD	"sent"
33	2019-07-30 14:02:59.51	CMD	"<SIL>"
34	2019-07-30 14:02:59.93	DM->CMD	"Can you repeat that?  <beep>"
35	2019-07-30 14:03:07.78	CMD	"turn left ten degrees"
36	2019-07-30 14:03:08.14	DM->RN	"turn left 10 degrees"
37	2019-07-30 14:03:08.17	DM->CMD	"I will turn left 10 degrees."
38	2019-07-30 14:03:21.76	RN	"turning. . ."
39	2019-07-30 14:03:21.76	DM->CMD	"turning. . ."
40	2019-07-30 14:03:26.04	RN	"done"
41	2019-07-30 14:03:26.04	DM->CMD	"done"
42	2019-07-30 14:03:16.48	CMD	"send image"
43	2019-07-30 14:03:17.22	DM->RN	"send image"
44	2019-07-30 14:03:17.23	DM->CMD	"I will send image."
45	2019-07-30 14:03:30.51	RN	"sent"
46	2019-07-30 14:03:30.51	DM->CMD	"sent"
47	2019-07-30 14:03:24.48	CMD	"move forward one foot"
48	2019-07-30 14:03:25.23	DM->RN	"move forward 1 foot"
49	2019-07-30 14:03:25.24	DM->CMD	"I will move forward 1 foot."
50	2019-07-30 14:03:38.47	RN	"moving. . ."
51	2019-07-30 14:03:38.47	DM->CMD	"moving. . ."
52	2019-07-30 14:03:42.25	RN	"done"
53	2019-07-30 14:03:42.25	DM->CMD	"done"
54	2019-07-30 14:03:33.02	CMD	"send image"
55	2019-07-30 14:03:33.73	DM->CMD	"Can you repeat that?  <beep>"
56	2019-07-30 14:03:36.67	CMD	"send image"
57	2019-07-30 14:03:36.78	DM->RN	"send image"
58	2019-07-30 14:03:36.82	DM->CMD	"I will send image."
59	2019-07-30 14:03:49.92	RN	"sent"
60	2019-07-30 14:03:49.92	DM->CMD	"sent"
61	2019-07-30 14:03:47.32	CMD	"move forward three feet"
62	2019-07-30 14:03:48.24	DM->RN	"move forward 3 feet"
63	2019-07-30 14:03:48.27	DM->CMD	"I will move forward 3 feet."
64	2019-07-30 14:04:01.26	RN	"moving. . ."
