id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-29 14:10:00.12	DM->CMD	"calibrating. . ."
2	2018-08-29 14:10:03.13	DM->RN	"calibrate"
3	2018-08-29 14:10:28.11	CMD	"<X: xxx>"
4	2018-08-29 14:10:28.97	CMD	"<no speech>"
5	2018-08-29 14:10:32.25	CMD	"<no speech>"
6	2018-08-29 14:10:36.77	CMD	"<no speech>"
7	2018-08-29 14:10:37.48	RN	"<X: audio sync in three two one>"
8	2018-08-29 14:10:37.53	CMD	"<X: audio sync in three two one>"
9	2018-08-29 14:10:41.46	RN	"<loud noise>"
10	2018-08-29 14:10:41.46	CMD	"<loud noise>"
11	2018-08-29 14:10:44.53	CMD	"<X: okay you can let up>"
12	2018-08-29 14:10:46.52	DM->CMD	"calibration complete"
13	2018-08-29 14:10:55.27	CMD	"i am ready"
14	2018-08-29 14:11:01.46	DM->CMD	"Hello! <beep>"
15	2018-08-29 14:11:05.18	DM->CMD	"Thanks for teaming up with me today."
16	2018-08-29 14:11:10.79	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
17	2018-08-29 14:11:19.31	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
18	2018-08-29 14:11:31.01	DM->CMD	"You can ask for help at any time."
19	2018-08-29 14:11:38.57	DM->CMD	"I'm also ready.  <beep>"
20	2018-08-29 14:11:40.79	DM->RN	"participant is ready"
21	2018-08-29 14:11:48.30	CMD	"<no speech>"
22	2018-08-29 14:11:49.35	CMD	"ah move forward"
23	2018-08-29 14:11:54.22	DM->CMD	"processing. . ."
24	2018-08-29 14:12:01.86	DM->CMD	"How far forward should I go?  <beep>"
25	2018-08-29 14:12:11.85	CMD	"<lip smack> seven steps forward"
26	2018-08-29 14:12:16.94	DM->CMD	"processing. . ."
27	2018-08-29 14:12:33.42	DM->CMD	"I will move forward 7 feet."
28	2018-08-29 14:12:37.11	DM->RN	"move forward 7ft"
29	2018-08-29 14:12:42.67	DM->CMD	"moving. . ."
30	2018-08-29 14:12:46.54	RN	"done"
31	2018-08-29 14:12:49.49	DM->CMD	"done"
32	2018-08-29 14:12:53.46	CMD	"<click>"
33	2018-08-29 14:12:53.89	CMD	"<no speech>"
34	2018-08-29 14:12:56.97	CMD	"go south <pause 1.40> another seven feet"
35	2018-08-29 14:13:05.45	DM->CMD	"processing. . ."
36	2018-08-29 14:13:24.09	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"
37	2018-08-29 14:13:28.40	DM->CMD	"I will move forward as far as I can, ok?  <beep>"
38	2018-08-29 14:13:32.22	CMD	"okay"
39	2018-08-29 14:13:35.46	DM->RN	"turn to face South"
40	2018-08-29 14:13:36.23	DM->RN	"then. . ."
41	2018-08-29 14:13:37.52	DM->RN	"move to front wall ahead"
42	2018-08-29 14:13:40.72	DM->CMD	"executing. . ."
43	2018-08-29 14:13:49.75	RN	"done"
44	2018-08-29 14:13:50.98	DM->CMD	"done"
45	2018-08-29 14:13:55.04	CMD	"looking for doorways"
46	2018-08-29 14:14:05.69	DM->CMD	"processing. . ."
47	2018-08-29 14:14:16.03	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"
48	2018-08-29 14:14:25.14	CMD	"<no speech>"
49	2018-08-29 14:14:26.69	CMD	"go down <pause 1.94> five feet"
50	2018-08-29 14:14:34.55	DM->CMD	"processing. . ."
51	2018-08-29 14:14:47.99	DM->CMD	"I'm facing a wall now.  <beep>"
52	2018-08-29 14:14:57.59	CMD	"move left"
53	2018-08-29 14:15:07.61	DM->CMD	"processing. . ."
54	2018-08-29 14:15:24.74	DM->CMD	"I will turn left 90 degrees"
55	2018-08-29 14:15:25.73	DM->RN	"turn left 90 degrees"
56	2018-08-29 14:15:26.62	DM->CMD	"I will move forward 5 feet"
57	2018-08-29 14:15:27.37	DM->RN	"move forward 5 feet"
58	2018-08-29 14:15:32.11	DM->CMD	"done"
59	2018-08-29 14:15:32.84	DM->CMD	"turning. . ."
60	2018-08-29 14:15:46.43	RN	"done"
61	2018-08-29 14:15:47.85	DM->CMD	"done"
62	2018-08-29 14:15:52.34	CMD	"keep forward"
63	2018-08-29 14:15:59.58	DM->CMD	"processing. . ."
64	2018-08-29 14:16:08.84	DM->CMD	"I'm not sure what you are asking me to do.  <beep>"
65	2018-08-29 14:16:11.88	CMD	"move forward"
66	2018-08-29 14:16:18.24	DM->CMD	"How far forward should I go?  <beep>"
67	2018-08-29 14:16:23.00	CMD	"four feet"
68	2018-08-29 14:16:25.66	DM->CMD	"ok"
69	2018-08-29 14:16:31.00	DM->RN	"move forward 4ft"
70	2018-08-29 14:16:37.19	RN	"done"
71	2018-08-29 14:16:38.31	DM->CMD	"I moved forward 4 feet."
72	2018-08-29 14:16:42.86	CMD	"four more feet forward"
73	2018-08-29 14:16:47.71	DM->CMD	"ok"
