id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-30 15:50:22.79	DM->RN	"calibrate"
2	2018-08-30 15:50:23.54	DM->CMD	"calibrating. . ."
3	2018-08-30 15:50:42.39	CMD	"<no speech>"
4	2018-08-30 15:50:43.70	CMD	"okay"
5	2018-08-30 15:50:46.37	CMD	"<X: xxx>"
6	2018-08-30 15:50:49.84	CMD	"<no speech>"
7	2018-08-30 15:50:56.13	RN	"<X: audio sync in three two one>"
8	2018-08-30 15:50:56.17	CMD	"<X: audio sync in three two one>"
9	2018-08-30 15:51:00.06	RN	"<loud noise>"
10	2018-08-30 15:51:00.06	CMD	"<loud noise>"
11	2018-08-30 15:51:00.33	CMD	"<no speech>"
12	2018-08-30 15:51:00.41	DM->CMD	"calibration complete"
13	2018-08-30 15:51:07.57	CMD	"the second plate <pause .42> was there"
14	2018-08-30 15:51:20.35	CMD	"estoy listo"
15	2018-08-30 15:51:22.48	DM->RN	"participant is ready"
16	2018-08-30 15:51:27.11	DM->CMD	"I'm also ready.  <beep>"
17	2018-08-30 15:51:30.38	CMD	"how do you say i'm ready in french"
18	2018-08-30 15:51:34.19	DM->CMD	"I'm not sure."
19	2018-08-30 15:51:38.67	CMD	"send picture"
20	2018-08-30 15:51:42.18	DM->RN	"send image"
21	2018-08-30 15:51:43.65	RN	"sent"
22	2018-08-30 15:51:48.58	DM->CMD	"sent"
23	2018-08-30 15:52:22.95	CMD	"move towards the plant"
24	2018-08-30 15:52:24.83	CMD	"stop in front of picture and wall"
25	2018-08-30 15:52:31.40	DM->CMD	"processing. . ."
26	2018-08-30 15:52:59.81	DM->RN	"move to bamboo"
27	2018-08-30 15:53:08.04	DM->RN	"then. . ."
28	2018-08-30 15:53:12.20	DM->RN	"send image"
29	2018-08-30 15:53:28.35	RN	"done and sent"
30	2018-08-30 15:53:29.42	DM->CMD	"Action done, photo sent"
31	2018-08-30 15:53:29.69	CMD	"<no speech>"
32	2018-08-30 15:53:31.57	CMD	"oh cool"
33	2018-08-30 15:53:32.64	CMD	"<no speech>"
34	2018-08-30 15:53:33.81	CMD	"xxx <laughter> okay"
35	2018-08-30 15:53:37.96	CMD	"um"
36	2018-08-30 15:53:42.53	CMD	"move ten degrees left"
37	2018-08-30 15:53:46.36	DM->CMD	"processing. . ."
38	2018-08-30 15:53:52.19	DM->RN	"turn left 10 degrees"
39	2018-08-30 15:53:56.63	RN	"<inhale>"
40	2018-08-30 15:53:57.14	RN	"done"
41	2018-08-30 15:53:57.64	DM->CMD	"done"
42	2018-08-30 15:54:00.63	CMD	"send picture"
43	2018-08-30 15:54:01.91	DM->RN	"send image"
44	2018-08-30 15:54:02.91	RN	"sent"
45	2018-08-30 15:54:03.70	DM->CMD	"sent"
46	2018-08-30 15:54:14.71	CMD	"move to doorway on the right "
47	2018-08-30 15:54:16.98	CMD	"and send picture"
48	2018-08-30 15:54:19.66	DM->CMD	"ok"
49	2018-08-30 15:54:25.10	DM->CMD	"I'm not sure which doorway you are referring to.  <beep>"
50	2018-08-30 15:54:32.84	CMD	"the doorway in front of you to the right"
51	2018-08-30 15:54:52.00	DM->CMD	"I don't see a door on the right.  <beep>"
52	2018-08-30 15:54:54.92	CMD	"<no speech>"
53	2018-08-30 15:54:57.71	CMD	"the white and gray area"
54	2018-08-30 15:54:59.53	CMD	"<no speech>"
55	2018-08-30 15:55:00.55	CMD	"in front"
56	2018-08-30 15:55:06.15	DM->CMD	"ok"
57	2018-08-30 15:55:20.18	DM->RN	"move to as far as you can"
58	2018-08-30 15:55:31.82	RN	"done"
59	2018-08-30 15:55:33.75	CMD	"send <pause .71> send picture"
60	2018-08-30 15:55:33.79	DM->CMD	"done"
61	2018-08-30 15:55:36.06	DM->RN	"send image"
62	2018-08-30 15:55:37.04	RN	"sent"
