id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-09-25 11:17:03.59	DM->CMD	"calibrating. . ."
2	2018-09-25 11:17:20.38	RN	"<no speech>"
3	2018-09-25 11:17:22.16	RN	"<X: audio sync in three two one>"
4	2018-09-25 11:17:22.17	CMD	"<X: audio sync in three two one>"
5	2018-09-25 11:17:24.61	RN	"<loud noise>"
6	2018-09-25 11:17:24.61	CMD	"<loud noise>"
7	2018-09-25 11:17:29.40	DM->CMD	"calibration complete"
8	2018-09-25 11:17:45.36	CMD	"i'm ready"
9	2018-09-25 11:17:47.07	DM->RN	"participant is ready"
10	2018-09-25 11:17:50.13	DM->CMD	"Hi!"
11	2018-09-25 11:17:51.55	DM->CMD	"I'm also ready.  <beep>"
12	2018-09-25 11:18:02.28	CMD	"move forward as<disfl>"
13	2018-09-25 11:18:03.49	DM->CMD	"Would you like me to send a picture?  <beep>"
14	2018-09-25 11:18:09.01	CMD	"send a picture"
15	2018-09-25 11:18:12.47	DM->RN	"send image"
16	2018-09-25 11:18:12.94	RN	"sent"
17	2018-09-25 11:18:14.28	DM->CMD	"sent"
18	2018-09-25 11:18:47.20	CMD	"move forward as far as you can go"
19	2018-09-25 11:18:50.51	DM->CMD	"processing. . ."
20	2018-09-25 11:18:53.03	DM->RN	"move to front wall ahead"
21	2018-09-25 11:18:55.08	DM->CMD	"moving. . ."
22	2018-09-25 11:19:01.97	RN	"done"
23	2018-09-25 11:19:03.20	DM->CMD	"done"
24	2018-09-25 11:19:04.51	CMD	"turn south "
25	2018-09-25 11:19:05.12	CMD	"then move forward"
26	2018-09-25 11:19:11.90	DM->CMD	"How far should I move forward? <beep>"
27	2018-09-25 11:19:12.85	CMD	"just turn south"
28	2018-09-25 11:19:14.18	CMD	"and take a photo"
29	2018-09-25 11:19:16.84	DM->CMD	"processing. . ."
30	2018-09-25 11:19:19.91	DM->CMD	"I will turn to face South"
31	2018-09-25 11:19:20.62	DM->RN	"turn to face South"
32	2018-09-25 11:19:22.13	DM->RN	"then. . ."
33	2018-09-25 11:19:23.02	DM->CMD	"turning. . ."
34	2018-09-25 11:19:23.97	DM->RN	"send image"
35	2018-09-25 11:19:28.82	RN	"done and sent"
36	2018-09-25 11:19:30.05	DM->CMD	"done, sent"
37	2018-09-25 11:19:45.83	CMD	"<no speech>"
38	2018-09-25 11:19:48.69	CMD	"move forward as far as you can"
39	2018-09-25 11:19:53.93	DM->CMD	"processing. . ."
40	2018-09-25 11:19:56.92	DM->RN	"move to front wall ahead"
41	2018-09-25 11:19:59.32	DM->CMD	"moving. . ."
42	2018-09-25 11:20:17.76	RN	"done"
43	2018-09-25 11:20:18.61	DM->CMD	"done"
44	2018-09-25 11:20:21.11	CMD	"turn right ninety degrees"
45	2018-09-25 11:20:22.45	CMD	"and take a photo"
46	2018-09-25 11:20:25.15	DM->CMD	"processing. . ."
47	2018-09-25 11:20:28.94	DM->RN	"turn right 90 degrees"
48	2018-09-25 11:20:29.97	DM->RN	"then. . ."
49	2018-09-25 11:20:30.92	DM->CMD	"turning. . ."
50	2018-09-25 11:20:31.75	DM->RN	"send image"
51	2018-09-25 11:20:39.22	RN	"done and sent"
52	2018-09-25 11:20:40.01	DM->CMD	"done, sent"
53	2018-09-25 11:20:46.96	CMD	"turn right one hundred and eighty degrees"
54	2018-09-25 11:20:49.49	CMD	"and take a photo"
55	2018-09-25 11:20:52.27	DM->CMD	"processing. . ."
56	2018-09-25 11:20:54.64	DM->RN	"turn right 180"
57	2018-09-25 11:20:55.83	DM->RN	"then. . ."
58	2018-09-25 11:20:56.71	DM->CMD	"turning. . ."
59	2018-09-25 11:20:57.55	DM->RN	"send image"
60	2018-09-25 11:21:06.28	RN	"<no speech>"
61	2018-09-25 11:21:07.78	RN	"done and sent"
62	2018-09-25 11:21:08.98	DM->CMD	"done, sent"
63	2018-09-25 11:21:14.56	CMD	"move forward as far as you can"
64	2018-09-25 11:21:18.96	DM->CMD	"processing. . ."
65	2018-09-25 11:21:21.08	DM->RN	"move to front wall ahead"
66	2018-09-25 11:21:23.63	DM->CMD	"moving. . ."
67	2018-09-25 11:21:33.92	RN	"done"
68	2018-09-25 11:21:35.24	DM->CMD	"done"
69	2018-09-25 11:21:36.84	CMD	"turn north ninety degrees"
70	2018-09-25 11:21:38.42	CMD	"and take a photo"
71	2018-09-25 11:21:40.48	DM->CMD	"processing. . ."
72	2018-09-25 11:21:44.87	DM->RN	"turn to face North"
73	2018-09-25 11:21:46.05	DM->RN	"then. . ."
74	2018-09-25 11:21:46.88	DM->CMD	"turning. . ."
75	2018-09-25 11:21:48.05	DM->RN	"send image"
76	2018-09-25 11:21:52.52	RN	"done and sent"
77	2018-09-25 11:21:53.77	DM->CMD	"done, sent"
78	2018-09-25 11:21:59.39	CMD	"move forward"
79	2018-09-25 11:22:01.16	CMD	"five feet"
80	2018-09-25 11:22:05.37	DM->CMD	"processing. . ."
81	2018-09-25 11:22:07.59	DM->CMD	"I will move forward 5 feet"
82	2018-09-25 11:22:08.23	DM->RN	"move forward 5 feet"
83	2018-09-25 11:22:10.36	DM->CMD	"moving. . ."
84	2018-09-25 11:22:14.49	RN	"done"
85	2018-09-25 11:22:15.45	DM->CMD	"done"
86	2018-09-25 11:22:18.16	CMD	"turn right forty five degrees "
87	2018-09-25 11:22:19.92	CMD	"and take a photo"
88	2018-09-25 11:22:22.82	DM->CMD	"processing. . ."
89	2018-09-25 11:22:26.12	DM->RN	"turn right 45 degrees"
90	2018-09-25 11:22:27.64	DM->RN	"then. . ."
91	2018-09-25 11:22:28.48	DM->CMD	"turning. . ."
92	2018-09-25 11:22:29.36	DM->RN	"send image"
93	2018-09-25 11:22:33.30	RN	"done and sent"
94	2018-09-25 11:22:34.22	DM->CMD	"done, sent"
95	2018-09-25 11:22:35.80	CMD	"turn left forty five degrees "
96	2018-09-25 11:22:37.92	CMD	"and move forward five feet"
97	2018-09-25 11:22:41.93	DM->CMD	"processing. . ."
98	2018-09-25 11:22:44.12	DM->RN	"turn to face North"
99	2018-09-25 11:22:45.36	DM->RN	"then. . ."
100	2018-09-25 11:22:46.26	DM->CMD	"turning. . ."
101	2018-09-25 11:22:47.75	DM->RN	"move forward 5 feet"
102	2018-09-25 11:22:50.86	DM->CMD	"moving. . ."
103	2018-09-25 11:22:55.09	RN	"done"
104	2018-09-25 11:22:56.03	DM->CMD	"done"
105	2018-09-25 11:22:58.07	CMD	"take a photo"
106	2018-09-25 11:23:01.62	DM->RN	"send image"
107	2018-09-25 11:23:02.00	RN	"sent"
108	2018-09-25 11:23:03.29	DM->CMD	"sent"
109	2018-09-25 11:23:06.83	CMD	"move forward five feet"
110	2018-09-25 11:23:10.72	DM->CMD	"processing. . ."
111	2018-09-25 11:23:13.06	DM->CMD	"I will move forward 5 feet"
112	2018-09-25 11:23:13.91	DM->RN	"move forward 5 feet"
113	2018-09-25 11:23:15.38	DM->CMD	"moving. . ."
114	2018-09-25 11:23:19.21	RN	"done"
115	2018-09-25 11:23:20.46	DM->CMD	"done"
116	2018-09-25 11:23:22.26	CMD	"mov forward as far as you can"
117	2018-09-25 11:23:27.36	DM->CMD	"processing. . ."
118	2018-09-25 11:23:30.05	DM->RN	"move to front wall ahead"
119	2018-09-25 11:23:32.22	DM->CMD	"moving. . ."
120	2018-09-25 11:23:41.57	RN	"done"
121	2018-09-25 11:23:42.45	DM->CMD	"done"
122	2018-09-25 11:23:43.24	CMD	"backup half a foot"
123	2018-09-25 11:23:47.25	DM->CMD	"processing. . ."
124	2018-09-25 11:23:54.90	DM->RN	"move back .5 feet"
125	2018-09-25 11:23:56.68	DM->CMD	"moving. . ."
126	2018-09-25 11:23:58.63	RN	"done"
127	2018-09-25 11:23:59.34	CMD	"take a photo"
128	2018-09-25 11:23:59.72	DM->CMD	"done"
