id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-09-10 11:01:13.76	DM->CMD	"calibrating. . ."
2	2018-09-10 11:01:16.13	DM->RN	"calibrate"
3	2018-09-10 11:01:33.41	CMD	"<X: xxx>"
4	2018-09-10 11:01:35.68	CMD	"<no speech>"
5	2018-09-10 11:01:42.15	RN	"<X: audio sync in three two one>"
6	2018-09-10 11:01:42.18	CMD	"<X: audio sync in three two one>"
7	2018-09-10 11:01:46.34	RN	"<loud noise>"
8	2018-09-10 11:01:46.34	CMD	"<loud noise>"
9	2018-09-10 11:01:48.97	CMD	"<X: okay you can let it up>"
10	2018-09-10 11:01:53.60	DM->CMD	"calibration complete"
11	2018-09-10 11:01:57.64	CMD	"i am ready"
12	2018-09-10 11:02:01.59	DM->RN	"participant is ready"
13	2018-09-10 11:02:04.40	DM->CMD	"I'm also ready.  <beep>"
14	2018-09-10 11:02:07.22	CMD	"turn forty five degrees to your left"
15	2018-09-10 11:02:09.96	CMD	"and take a photo"
16	2018-09-10 11:02:13.99	DM->CMD	"processing. . ."
17	2018-09-10 11:02:18.16	DM->RN	"turn left 45 degrees"
18	2018-09-10 11:02:19.72	DM->RN	"then. . ."
19	2018-09-10 11:02:20.99	DM->RN	"send image"
20	2018-09-10 11:02:23.57	DM->CMD	"turning. . ."
21	2018-09-10 11:02:29.30	RN	"done and sent"
22	2018-09-10 11:02:31.71	DM->CMD	"done, sent"
23	2018-09-10 11:02:42.41	CMD	"move forward three feet"
24	2018-09-10 11:02:46.69	DM->CMD	"I will move forward 3 feet"
25	2018-09-10 11:02:47.19	DM->RN	"move forward 3 feet"
26	2018-09-10 11:02:49.32	RN	"i don't think i have <pause .25> three feet here"
27	2018-09-10 11:02:56.31	RN	"okay"
28	2018-09-10 11:03:01.61	CMD	"take a photo"
29	2018-09-10 11:03:03.28	RN	"done"
30	2018-09-10 11:03:03.69	RN	"it was about one and a half feet"
31	2018-09-10 11:03:05.83	DM->RN	"send image"
32	2018-09-10 11:03:07.14	RN	"sent"
33	2018-09-10 11:03:11.72	DM->CMD	"done, sent"
34	2018-09-10 11:03:18.29	CMD	"oh turn forty five degrees to your right"
35	2018-09-10 11:03:22.07	CMD	"and take a photo of the object on your left"
36	2018-09-10 11:03:28.34	DM->CMD	"processing. . ."
