id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-02 10:11:11.55	DM->RN	"ok"
2	2018-08-02 10:25:53.21	DM->CMD	"calibrating. . ."
3	2018-08-02 10:26:15.24	RN	"<X: okay ready to audio sync>"
4	2018-08-02 10:26:16.88	RN	"mhm"
5	2018-08-02 10:26:17.94	RN	"<X: alright audio sync in three two one>"
6	2018-08-02 10:26:18.06	CMD	"<X: alright>"
7	2018-08-02 10:26:18.74	CMD	"<X: audio sync in three two one>"
8	2018-08-02 10:26:21.13	RN	"<loud noise>"
9	2018-08-02 10:26:21.13	CMD	"<loud noise>"
10	2018-08-02 10:26:26.37	DM->CMD	"calibration complete"
11	2018-08-02 10:26:48.27	CMD	"<X: so i am ready>"
12	2018-08-02 10:26:49.33	CMD	"i am ready"
13	2018-08-02 10:26:50.67	DM->RN	"participant is ready"
14	2018-08-02 10:26:53.39	DM->CMD	"Hello! <beep>"
15	2018-08-02 10:26:54.80	DM->CMD	"Thanks for teaming up with me today."
16	2018-08-02 10:26:56.96	CMD	"take a photo"
17	2018-08-02 10:26:57.14	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
18	2018-08-02 10:26:59.51	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
19	2018-08-02 10:27:02.44	DM->CMD	"You can ask for help at any time."
20	2018-08-02 10:27:06.56	DM->RN	"send image"
21	2018-08-02 10:27:06.68	RN	"sent"
22	2018-08-02 10:27:09.03	DM->CMD	"sent"
23	2018-08-02 10:27:13.15	CMD	"turn ninety degrees to the right"
24	2018-08-02 10:27:17.23	DM->CMD	"processing. . ."
25	2018-08-02 10:27:21.86	DM->RN	"turn right 90 degrees"
26	2018-08-02 10:27:24.25	DM->CMD	"turning. . ."
27	2018-08-02 10:27:30.54	RN	"done"
28	2018-08-02 10:27:32.85	DM->CMD	"I turned right 90 degrees"
29	2018-08-02 10:27:32.90	CMD	"take a photo"
30	2018-08-02 10:27:36.96	RN	"sent"
31	2018-08-02 10:27:37.02	DM->RN	"send image"
32	2018-08-02 10:27:39.21	DM->CMD	"sent"
33	2018-08-02 10:27:39.69	CMD	"face west"
34	2018-08-02 10:27:45.57	DM->CMD	"processing. . ."
35	2018-08-02 10:27:48.76	DM->RN	"turn to face West"
36	2018-08-02 10:27:50.89	DM->CMD	"turning. . ."
37	2018-08-02 10:27:55.08	RN	"done"
38	2018-08-02 10:27:57.10	DM->CMD	"done"
39	2018-08-02 10:28:08.61	CMD	"take a photo"
40	2018-08-02 10:28:10.66	DM->RN	"send image"
41	2018-08-02 10:28:11.66	RN	"sent"
42	2018-08-02 10:28:13.85	DM->CMD	"sent"
43	2018-08-02 10:28:13.94	CMD	"face southwest"
44	2018-08-02 10:28:19.46	DM->CMD	"processing. . ."
