id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-30 14:33:43.08	DM->RN	"calibrate"
2	2018-08-30 14:33:44.08	DM->CMD	"calibrating. . ."
3	2018-08-30 14:34:10.13	CMD	"<no speech>"
4	2018-08-30 14:34:11.77	CMD	"<no speech>"
5	2018-08-30 14:34:18.58	RN	"<X: audio sync in three two one>"
6	2018-08-30 14:34:18.70	CMD	"<X: audio sync in three two one>"
7	2018-08-30 14:34:22.46	RN	"<loud noise>"
8	2018-08-30 14:34:22.46	CMD	"<loud noise>"
9	2018-08-30 14:34:22.92	RN	"<no speech>"
10	2018-08-30 14:34:25.06	DM->CMD	"calibration complete"
11	2018-08-30 14:34:25.89	CMD	"<X: okay> "
12	2018-08-30 14:34:26.13	CMD	"<X: you can let up now> "
13	2018-08-30 14:34:36.52	CMD	"i am ready"
14	2018-08-30 14:34:38.02	DM->RN	"participant is ready"
15	2018-08-30 14:34:40.38	DM->CMD	"Hello! <beep>"
16	2018-08-30 14:34:41.88	DM->CMD	"Thanks for teaming up with me today."
17	2018-08-30 14:34:44.95	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
18	2018-08-30 14:34:51.67	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
19	2018-08-30 14:35:00.71	DM->CMD	"You can ask for help at any time."
20	2018-08-30 14:35:06.95	DM->CMD	"I'm ready.  <beep>"
21	2018-08-30 14:35:12.98	CMD	"okay "
22	2018-08-30 14:35:13.76	CMD	"go left"
23	2018-08-30 14:35:18.01	DM->CMD	"processing. . ."
24	2018-08-30 14:35:25.24	DM->CMD	"How far should I turn to the left?  <beep>"
25	2018-08-30 14:35:30.32	CMD	"hundred and twenty five degrees"
26	2018-08-30 14:35:33.71	DM->CMD	"ok"
27	2018-08-30 14:35:41.54	DM->RN	"turn left 125 degrees"
28	2018-08-30 14:35:44.07	DM->CMD	"executing. . ."
29	2018-08-30 14:35:55.79	RN	"done"
30	2018-08-30 14:35:56.23	DM->CMD	"done"
31	2018-08-30 14:36:01.51	DM->CMD	"Should I send a picture? <beep>"
32	2018-08-30 14:36:05.12	CMD	"okay "
33	2018-08-30 14:36:05.70	CMD	"send a picture <pict>"
34	2018-08-30 14:36:07.59	DM->RN	"send image"
35	2018-08-30 14:36:09.15	RN	"sent"
36	2018-08-30 14:36:09.50	DM->CMD	"sent"
37	2018-08-30 14:36:20.53	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"
38	2018-08-30 14:36:29.37	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"
39	2018-08-30 14:36:29.39	CMD	"<notification sound>"
40	2018-08-30 14:36:35.51	CMD	"xxx turn <pause .29> thirty degrees to the right"
41	2018-08-30 14:36:38.76	CMD	"and move the black object"
42	2018-08-30 14:36:45.32	DM->CMD	"processing. . ."
43	2018-08-30 14:36:54.27	DM->RN	"turn right 30 degrees"
44	2018-08-30 14:36:59.51	DM->CMD	"I will turn right 30 degrees"
45	2018-08-30 14:37:01.74	RN	"done"
46	2018-08-30 14:37:04.08	DM->CMD	"done"
47	2018-08-30 14:37:05.79	DM->CMD	"What should we do next?  <beep>"
48	2018-08-30 14:37:10.39	CMD	"send me a picture"
49	2018-08-30 14:37:13.96	DM->RN	"send image"
50	2018-08-30 14:37:15.35	RN	"done"
51	2018-08-30 14:37:17.22	DM->CMD	"sent"
52	2018-08-30 14:37:24.93	CMD	"move ten degrees to the left"
53	2018-08-30 14:37:29.75	DM->CMD	"ok"
54	2018-08-30 14:37:36.16	DM->RN	"turn left 10 degrees"
55	2018-08-30 14:37:43.14	RN	"done"
56	2018-08-30 14:37:43.65	DM->CMD	"done"
57	2018-08-30 14:37:56.06	CMD	"move five degrees left"
58	2018-08-30 14:38:01.22	DM->CMD	"processing. . ."
59	2018-08-30 14:38:07.47	DM->RN	"turn left 5 degrees"
60	2018-08-30 14:38:12.26	RN	"done"
61	2018-08-30 14:38:12.75	DM->CMD	"done"
62	2018-08-30 14:38:19.93	CMD	"move towards black round object"
63	2018-08-30 14:38:25.38	DM->CMD	"ok"
64	2018-08-30 14:38:36.37	DM->RN	"move to Alley Start barrel 1"
65	2018-08-30 14:38:38.75	DM->CMD	"executing. . ."
66	2018-08-30 14:38:48.11	RN	"done"
67	2018-08-30 14:38:48.58	DM->CMD	"done"
68	2018-08-30 14:39:13.40	CMD	"<no speech>"
69	2018-08-30 14:39:14.33	CMD	"xxx move"
70	2018-08-30 14:39:15.33	CMD	"okay "
71	2018-08-30 14:39:15.66	CMD	"send a picture"
72	2018-08-30 14:39:17.03	DM->RN	"send image"
73	2018-08-30 14:39:18.37	RN	"sent"
