id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-22 10:57:32.81	DM->CMD	"calibrating. . ."
2	2018-08-22 10:57:50.43	RN	"<X: audio sync in three two one>"
3	2018-08-22 10:57:50.53	CMD	"<X: audio sync in three two one>"
4	2018-08-22 10:57:53.23	RN	"<loud noise>"
5	2018-08-22 10:57:53.23	CMD	"<loud noise>"
6	2018-08-22 10:57:59.43	CMD	"<X: alright you can let go now thanks>"
7	2018-08-22 10:58:00.38	DM->CMD	"calibration complete"
8	2018-08-22 10:58:32.93	CMD	"i am ready"
9	2018-08-22 10:58:36.91	DM->RN	"participant is ready"
10	2018-08-22 10:58:43.95	DM->CMD	"Hi!"
11	2018-08-22 10:58:47.55	DM->CMD	"I'm also ready.  <beep>"
12	2018-08-22 10:59:23.01	CMD	"proceed two feet <pause .64>"
13	2018-08-22 10:59:25.14	CMD	"and pivot three hundred and sixty degrees clockwise"
14	2018-08-22 10:59:29.85	DM->CMD	"processing. . ."
15	2018-08-22 10:59:32.66	DM->RN	"move forward 2 feet"
16	2018-08-22 10:59:34.98	DM->CMD	"moving. . ."
17	2018-08-22 10:59:36.37	DM->RN	"then. . ."
18	2018-08-22 10:59:44.53	DM->RN	"turn right 360 degrees"
19	2018-08-22 10:59:47.19	DM->CMD	"turning. . ."
20	2018-08-22 11:00:09.62	RN	"done"
21	2018-08-22 11:00:10.45	DM->CMD	"done"
22	2018-08-22 11:00:13.80	CMD	"take a picture <pause .21>"
23	2018-08-22 11:00:14.98	CMD	"pivot forty five degrees right <pause .27>"
24	2018-08-22 11:00:17.25	CMD	"and take a picture"
25	2018-08-22 11:00:19.03	DM->CMD	"processing. . ."
26	2018-08-22 11:00:20.89	DM->RN	"send image"
27	2018-08-22 11:00:22.72	DM->RN	"then. . ."
28	2018-08-22 11:00:26.04	DM->RN	"turn right 45 degrees"
29	2018-08-22 11:00:27.84	DM->CMD	"turning. . ."
30	2018-08-22 11:00:29.43	DM->RN	"then. . ."
31	2018-08-22 11:00:30.56	DM->RN	"send image"
32	2018-08-22 11:00:35.39	RN	"done and sent"
33	2018-08-22 11:00:35.48	DM->CMD	"done, sent"
34	2018-08-22 11:00:45.94	CMD	"pivot ninety degrees right <pause .34>"
35	2018-08-22 11:00:48.69	CMD	"and take picture"
36	2018-08-22 11:00:50.72	DM->CMD	"processing. . ."
37	2018-08-22 11:00:53.75	DM->RN	"turn right 90 degrees"
38	2018-08-22 11:00:54.72	DM->RN	"then. . ."
39	2018-08-22 11:00:55.60	DM->CMD	"turning. . ."
40	2018-08-22 11:00:56.57	DM->RN	"send image"
41	2018-08-22 11:01:07.15	RN	"done and sent"
42	2018-08-22 11:01:07.86	DM->CMD	"done, sent"
43	2018-08-22 11:01:11.49	CMD	"pivot due west"
44	2018-08-22 11:01:12.58	CMD	"and proceed five feet"
45	2018-08-22 11:01:14.95	DM->CMD	"processing. . ."
46	2018-08-22 11:01:16.74	DM->RN	"turn to face West"
47	2018-08-22 11:01:18.96	DM->RN	"then. . ."
48	2018-08-22 11:01:19.98	DM->CMD	"turning. . ."
49	2018-08-22 11:01:21.93	DM->RN	"move forward 5 feet"
50	2018-08-22 11:01:27.98	DM->CMD	"moving. . ."
51	2018-08-22 11:01:31.82	RN	"done"
