id	time	stream	text
1	2019-10-09 12:44:46.13	CMD	"initialize"
2	1976-02-29 05:18:30.00	DM->RN	" initialize"
3	1976-02-29 05:18:33.00	DM->CMD	"I will initialize."
4	1976-02-29 22:13:04.00	RN	" initializing. . ."
5	1976-02-29 22:13:06.00	DM->CMD	"initializing. . ."
6	2019-10-09 14:01:39.56	RN	" done"
7	2019-10-09 14:01:39.66	DM->CMD	"done"
8	2019-10-09 13:57:14.34	CMD	"yes"
9	2019-10-09 13:57:14.34	CMD	"yes"
10	2019-10-09 14:07:59.43	DM->RN	" yes"
11	2019-10-09 13:58:42.22	DM->CMD	"Processing...."
12	2019-10-09 13:57:56.93	CMD	"calibrate"
13	1976-07-09 03:11:16.00	DM->RN	" calibrate"
14	1976-07-09 03:11:42.00	DM->CMD	"I will calibrate...."
15	2019-10-09 13:58:19.77	RN	" calibrating. . ."
16	2019-10-09 13:58:19.78	DM->CMD	"calibrating. . ."
17	2019-10-09 13:58:30.63	RN	" calibration complete"
18	2019-10-09 13:58:30.63	DM->CMD	"calibration complete"
19	2019-10-09 13:58:21.52	CMD	"I'm ready"
20	2019-10-09 13:58:42.22	DM->RN	" participant is ready"
21	2019-10-09 14:06:59.32	DM->CMD	"Processing...."
22	2019-10-09 13:58:44.35	RN	" I'm also ready. <beep>"
23	2019-10-09 13:58:44.35	DM->CMD	"I'm also ready. <beep>"
24	2019-10-09 13:58:31.22	CMD	"mov<disfl>"
25	2019-10-09 13:58:53.88	DM->CMD	"Can you repeat that? <beep>"
26	2019-10-09 13:59:20.50	CMD	"have you found any cones yet"
27	2019-10-09 13:59:42.12	DM->CMD	"If you describe an object, you can help me to learn what it is. <beep>"
28	2019-10-09 13:59:27.40	CMD	"the cone is orange and cylindrical"
29	2019-10-09 13:59:50.43	DM->CMD	"I'm not sure which object you are referring to. <beep>"
30	2019-10-09 13:59:35.48	CMD	"have you found an orange and cylindrical object"
31	2019-10-09 13:59:58.67	DM->RN	" move to crate"
32	2019-10-09 13:59:58.68	DM->CMD	"I will try to move to crate."
33	2019-10-09 13:59:42.29	CMD	"no don't move the crate"
34	2019-10-09 14:00:05.25	RN	" Can you describe it another way, using its color, size, or position? <beep>"
35	2019-10-09 14:00:05.25	DM->CMD	"Can you describe it another way, using its color, size, or position? <beep>"
36	2019-10-09 13:59:48.69	CMD	"can you go take a picture of the crate"
37	2019-10-09 14:00:12.33	DM->RN	" send image"
38	2019-10-09 14:00:12.33	DM->CMD	"I will send image."
39	2019-10-09 14:00:14.58	RN	" sent"
40	2019-10-09 14:00:14.67	DM->CMD	"sent"
41	2019-10-09 14:00:02.88	CMD	"where is that located"
42	2019-10-09 14:00:23.62	DM->RN	" send image"
43	2019-10-09 14:00:23.62	DM->CMD	"I will send image."
44	2019-10-09 14:00:26.73	RN	" sent"
45	2019-10-09 14:00:26.75	DM->CMD	"sent"
46	2019-10-09 14:00:09.84	CMD	"go to that location"
47	2019-10-09 14:00:30.53	DM->CMD	"Can you repeat that? <beep>"
48	2019-10-09 14:00:12.66	CMD	"go to that location"
49	2019-10-09 14:00:33.88	DM->CMD	"Can you repeat that? <beep>"
50	2019-10-09 14:00:17.03	CMD	"go to the location where you sent th<dislf> the image"
