id	time	stream	text
0	0	CMD	"(calibrate)"
1	0	DM->RN	"calibrate"
2	0	DM->CMD	"calibrating. . ."
3	17.69	RN	"done"
4	19.67	DM->CMD	"calibration complete"
5	21.16	DM->CMD	"Hello! <beep>"
6	22.23	DM->CMD	". . ."
7	23.49	DM->CMD	"Thanks for teaming up with me today."
8	24.61	DM->CMD	". . ."
9	27.82	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
10	28.7	DM->CMD	". . ."
11	31.12	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
12	32.25	DM->CMD	". . ."
13	35.27	DM->CMD	"You can ask for help at any time."
14	66.22	CMD	"robot take a picture"
15	70.7	DM->RN	"send image"
16	72.38	RN	"sent"
17	73.99	DM->CMD	"sent"
18	122.06	CMD	"<pause> robot go forward"
19	129.18	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"
20	130.58	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"
21	142.16	CMD	"robot move forward one feet"
22	146.54	DM->CMD	"ok"
23	150.59	DM->RN	"move forward 1 foot"
24	151.55	DM->CMD	"I will move forward 1 foot"
25	153.87	DM->CMD	"moving. . ."
26	155.7	RN	"done"
27	156.87	DM->CMD	"done"
28	159.799999999999	CMD	"robot move forward <pause> two feet"
29	164.16	DM->CMD	"ok"
30	166.86	DM->RN	"move forward 2 feet"
31	169.86	DM->CMD	"moving. . ."
32	173.79	RN	"done"
33	175.62	DM->CMD	"done"
34	180.95	CMD	"robot take a picture"
35	184.44	DM->RN	"send image"
36	185.75	RN	"sent"
37	187.05	DM->CMD	"sent"
38	190.25	CMD	"<pause> robot turn left"
39	198.7	DM->CMD	"I'm not sure where or when to stop turning.  <beep>"
40	199.88	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"
41	209.96	CMD	"robot turn left ninety degrees"
42	214	DM->CMD	"ok"
43	217.65	DM->RN	"turn left 90 degrees"
44	218.74	DM->CMD	"I will turn left 90 degrees"
45	221.07	DM->CMD	"turning. . ."
46	229.38	RN	"done"
47	230.049999999999	CMD	"robot take a picture"
48	230.73	DM->CMD	"done"
49	233.22	DM->RN	"send image"
50	234.3	RN	"sent"
51	235.55	DM->CMD	"sent"
52	241.25	CMD	"<pause> robot turn right ninety degrees"
53	245.83	DM->CMD	"ok"
54	249	DM->RN	"turn right 90 degrees"
55	256.21	DM->CMD	"turning. . ."
56	259.87	RN	"done"
57	261.86	DM->CMD	"I turned right 90 degrees"
58	265.11	CMD	"robot turn right eighteen degrees"
59	277.67	DM->CMD	"Can you repeat that?  <beep>"
60	279.679999999999	CMD	"robot turn right <pause> thirteen degrees"
61	284.93	DM->CMD	"ok"
62	291.37	DM->RN	"turn right 13 degrees"
63	295.26	DM->CMD	"turning. . ."
64	297.63	RN	"done"
65	298.429999999999	CMD	"robot take a picture"
66	298.89	DM->CMD	"done"
67	301.31	DM->RN	"send image"
68	302.42	RN	"sent"
69	303.79	DM->CMD	"sent"
70	304.61	CMD	"robot move forward one foot"
71	309.48	DM->CMD	"ok"
72	312.17	DM->RN	"move forward 1 foot"
73	314.05	DM->CMD	"moving. . ."
74	319.31	RN	"done"
75	320.12	CMD	"robot turn right ninety degrees"
76	320.65	DM->CMD	"I moved forward 1 foot"
77	325.66	DM->CMD	"ok"
78	329.69	DM->RN	"turn right 90 degrees"
79	330.51	DM->CMD	"I will turn right 90 degrees"
80	333.2	DM->CMD	"turning. . ."
81	343.81	RN	"done"
82	343.939999999999	CMD	"robot take a picture"
83	345.63	DM->CMD	"done"
84	347.36	DM->RN	"send image"
85	348.67	RN	"sent"
86	349.62	CMD	"robot turn right 180 degrees"
87	350.3	DM->CMD	"sent"
88	354.61	DM->CMD	"ok"
89	358.32	DM->RN	"turn right 180"
90	361.54	DM->CMD	"turning. . ."
91	380.79	RN	"done"
92	381.62	CMD	"robot take a picture"
93	382.46	DM->CMD	"done"
94	384.06	DM->RN	"send image"
95	385.86	RN	"sent"
96	386.93	DM->CMD	"sent"
97	389.419999999999	CMD	"robot turn right ninety degrees"
98	393.01	DM->CMD	"ok"
99	396.46	DM->RN	"turn right 90 degrees"
100	399.09	DM->CMD	"I will turn right 90 degrees"
101	401	DM->CMD	"turning. . ."
102	409.1	RN	"done"
103	410.37	CMD	"robot take a picture"
104	410.5	DM->CMD	"done"
105	412.86	DM->RN	"send image"
106	414.16	RN	"sent"
107	414.96	DM->CMD	"sent"
108	416.65	CMD	"robot move forward one foot"
109	420.23	DM->CMD	"ok"
110	423.14	DM->RN	"move forward 1 foot"
111	426.07	DM->CMD	"moving. . ."
112	429.11	RN	"done"
113	429.95	CMD	"robot turn left <pause> ninety degrees"
114	430.54	DM->CMD	"done"
115	435.43	DM->CMD	"ok"
116	438.72	DM->RN	"turn left 90 degrees"
117	441.84	DM->CMD	"turning. . ."
118	451	RN	"done"
119	451.22	CMD	"robot take a picture"
120	451.94	DM->CMD	"I turned left 90 degrees"
121	454.1	DM->RN	"send image"
122	455.35	RN	"sent"
123	457.19	DM->CMD	"sent"
124	459.25	CMD	"<pause> robot turn right nine ty <ninety> degrees"
125	465.79	DM->CMD	"ok"
126	468.37	DM->RN	"turn right 90 degrees"
127	471.88	DM->CMD	"turning. . ."
128	480.59	RN	"done"
129	481.53	DM->CMD	"done"
130	484.34	CMD	"robot take a picture"
131	487.32	DM->RN	"send image"
132	488.67	RN	"sent"
133	490.66	DM->CMD	"sent"
134	491.419999999999	CMD	"<pause> robot move forward <pause> five ff feet"
135	497	DM->CMD	"ok"
136	500.12	DM->RN	"move forward 5 feet"
137	500.85	DM->CMD	"I will move forward 5 feet"
138	503.37	DM->CMD	"moving. . ."
139	509.93	RN	"done"
140	511.88	DM->CMD	"done"
141	512.65	CMD	"robot turn left ninety degrees"
142	517.86	DM->CMD	"ok"
143	520.59	DM->RN	"turn right 90 degrees"
144	521.94	DM->CMD	"I will turn right 90 degrees"
145	524.45	DM->CMD	"turning. . ."
146	535.55	RN	"done"
147	535.939999999999	CMD	"robot take a picture"
148	537.15	DM->CMD	"done"
149	539.2	DM->RN	"send image"
150	540.29	RN	"sent"
151	541.67	DM->CMD	"sent"
152	583.9	CMD	"robot face south"
153	588.04	DM->CMD	"processing. . ."
154	591.77	DM->RN	"turn to face South"
155	593.27	DM->CMD	"I will turn to face South"
156	603.22	RN	"uh done"
157	605.49	DM->CMD	"done"
158	609.29	CMD	"robot face north"
159	613.64	DM->CMD	"ok"
160	616.62	DM->RN	"turn to face North"
161	620.04	DM->CMD	"turning. . ."
162	640.15	RN	"uh done"
163	640.189999999999	CMD	"robot take a picture"
164	642.71	DM->CMD	"I turned to face North"
165	644.37	DM->RN	"send image"
166	645.87	RN	"uh sent"
167	647.24	DM->CMD	"sent"
168	652.329999999999	CMD	"robot face east"
169	656.85	DM->CMD	"ok"
170	659.91	DM->RN	"turn to face East"
171	661.2	DM->CMD	"I will turn to face East"
172	664.3	DM->CMD	"turning. . ."
173	673.07	RN	"done"
174	673.66	CMD	"robot take a picture"
175	675.63	DM->CMD	"done"
176	676.63	DM->RN	"send image"
177	677.9	RN	"sent"
178	679.34	DM->CMD	"sent"
179	680.05	CMD	"robot go forward <pause> ten feet"
180	683.839999999999	CMD	"and face <pause> east"
181	687.64	DM->CMD	"processing. . ."
182	692.55	DM->RN	"move forward 10 feet"
183	694.38	DM->CMD	"I will move forward 10 feet"
184	695.68	DM->CMD	"and. . ."
185	696.43	DM->RN	"then. . ."
186	701.1	DM->RN	"turn to face East"
187	702.16	DM->CMD	"I will turn to face East"
188	709.03	RN	"uh done"
189	709.42	DM->CMD	"moving. . ."
190	709.55	CMD	"<pause> robot go forward five feet"
191	710.64	DM->CMD	"done"
192	713.589999999999	CMD	"and face north"
193	718.68	DM->CMD	"processing. . ."
194	722.9	DM->RN	"move forward 5 feet"
195	724.83	DM->RN	"then. . ."
196	726.59	DM->RN	"turn to face North"
197	728.96	DM->CMD	"moving. . ."
198	734.74	CMD	"<no command>"
199	735.06	DM->CMD	"turning. . ."
200	744.5	RN	"done"
201	744.589999999999	CMD	"robot take a picture"
202	746.07	DM->CMD	"done"
203	747.07	DM->RN	"send image"
204	748.28	RN	"sent"
205	749.82	DM->CMD	"sent"
206	752.4	CMD	"robot move south one foot"
207	760.51	DM->CMD	"ok"
208	766.09	DM->RN	"move back 1 foot"
209	769.65	DM->CMD	"moving. . ."
210	772.77	RN	"done"
211	774.39	DM->CMD	"done"
212	774.55	CMD	"robot move south one foot "
213	779.35	DM->CMD	"ok"
214	782.58	DM->RN	"move back 1 foot"
215	784.2	DM->CMD	"moving. . ."
216	789.81	RN	"done"
217	790.55	CMD	"robot take a picture"
218	791.23	DM->CMD	"done"
219	793.26	DM->RN	"send image"
220	794.79	RN	"sent"
221	796.39	DM->CMD	"sent"
222	800.61	CMD	"robot face east"
223	802.76	CMD	"<pause> and move forward five feet"
224	807.97	DM->CMD	"processing. . ."
225	812.51	DM->RN	"turn to face East"
226	813.43	DM->CMD	"I will turn to face East"
227	814.93	DM->CMD	"and. . ."
228	815.73	DM->RN	"then. . ."
229	817.45	DM->RN	"move forward 5 feet"
230	818.28	DM->CMD	"I will move forward 5 feet"
231	831.75	DM->CMD	"moving. . ."
232	841.04	RN	"uh done"
233	843.45	DM->CMD	"done"
234	845.14	CMD	"robot take a picture"
235	847.82	DM->RN	"send image"
236	849.2	RN	"sent"
237	850.74	DM->CMD	"sent"
238	854.829999999999	CMD	"robot face west <pause>"
239	861.3	DM->CMD	"ok"
240	865.3	DM->RN	"turn to face West"
241	868.77	DM->CMD	"turning. . ."
242	889.52	RN	"done"
243	890.939999999999	CMD	"robot move forward ten feet"
244	891.09	DM->CMD	"I turned to face West"
245	894.9	CMD	"and take a picture every five seconds"
246	897.579999999999	CMD	"over"
247	901.17	DM->CMD	"processing. . ."
248	936.63	DM->CMD	"Hmm, I'm not sure what you would like me to do. <beep>"
249	938.65	DM->CMD	"Can you rephrase that?  <beep>"
250	947.02	CMD	"robot take a picture <unintelligible whisper>"
251	954.14	DM->RN	"send image"
252	955.58	RN	"sent"
253	957.22	DM->CMD	"sent"
254	961.61	CMD	"robot move forward ten feet "
255	964.329999999999	CMD	"and take a picture at every foot"
256	969.97	DM->CMD	"processing. . ."
257	984.51	DM->RN	"Do the following 10 times. . ."
258	986.95	DM->RN	"move forward 1 foot"
259	988.24	DM->RN	"then. . ."
260	989.49	DM->RN	"send image"
261	995.99	DM->CMD	"moving. . ."
262	997.85	DM->CMD	"sent"
263	1000.65	DM->CMD	"moving. . ."
264	1002.63	DM->CMD	"sent"
265	1004.73	DM->CMD	"moving. . ."
266	1007.07	DM->CMD	"sent"
267	1008.78	DM->CMD	"moving. . ."
268	1011.66	DM->CMD	"sent"
269	1014.17	DM->CMD	"moving. . ."
270	1017.66	DM->CMD	"sent"
271	1019.99	DM->CMD	"moving. . ."
272	1022.06	DM->CMD	"sent"
273	1023.71	DM->CMD	"moving. . ."
274	1026.77	DM->CMD	"sent"
275	1028.37	DM->CMD	"moving. . ."
276	1031.08	DM->CMD	"sent"
277	1032.4	DM->CMD	"moving. . ."
278	1035.06	DM->CMD	"sent"
279	1036.98	DM->CMD	"moving. . ."
280	1039.38	DM->CMD	"sent"
281	1039.79	RN	"done"
282	1042.48	DM->CMD	"done"
283	1043.3	CMD	"robot move forward <pause> fifteen feet"
284	1048.99	DM->CMD	"ok"
285	1057.94	DM->RN	"move forward 15 feet"
286	1060.55	DM->CMD	"moving. . ."
287	1077.79	RN	"done"
288	1079.66	DM->CMD	"done"
289	1082.41	CMD	"robot face east"
290	1084.73	CMD	"and move forward five feet"
291	1090.73	DM->CMD	"processing. . ."
292	1094.87	DM->RN	"turn to face East"
293	1095.72	DM->CMD	"I will turn to face East"
294	1097.33	DM->CMD	"and. . ."
295	1098.1	DM->RN	"then. . ."
296	1100.11	DM->RN	"move forward 5 feet"
297	1100.83	DM->CMD	"I will move forward 5 feet"
298	1103.83	DM->CMD	"turning. . ."
299	1128.21	DM->CMD	"moving. . ."
300	1135.79	RN	"done"
301	1137.11	DM->CMD	"done"
302	1138.3	CMD	"robot face north"
303	1140.41	CMD	"and move forward <pause> three feet"
304	1145.8	DM->CMD	"processing. . ."
305	1157.11	DM->RN	"turn to face North"
306	1158.22	DM->CMD	"I will turn to face North"
307	1161.06	DM->CMD	"but. . ."
308	1163.53	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"
309	1164.79	DM->CMD	"I will move forward as far as I can, ok?  <beep>"
310	1168.48	CMD	"<pause> okay yes"
311	1169.94	RN	"done"
312	1175.92	DM->RN	"move forward 3 feet"
313	1180.59	DM->CMD	"moving. . ."
314	1185.64	RN	"done"
315	1186.79	CMD	"robot take a picture"
316	1186.83	DM->CMD	"done"
317	1191.33	DM->RN	"send image"
318	1192.68	RN	"sent"
319	1194.74	DM->CMD	"sent"
320	1201.75	CMD	"robot move about one foot"
321	1205.58	DM->CMD	"ok"
322	1208.22	DM->RN	"move back 1 foot"
323	1209.02	DM->CMD	"I will move back 1 foot"
324	1214.71	RN	"done"
325	1215.15	CMD	"robot take a picture"
326	1215.9	DM->CMD	"done"
327	1217.67	DM->RN	"send image"
328	1219.81	RN	"sent"
329	1220.81	DM->CMD	"sent"
330	1222.36	CMD	"robot move right one foot and take a picture"
331	1228.93	DM->CMD	"ok"
332	1231.25	DM->RN	"move back 1 foot"
333	1232.34	DM->RN	"then. . ."
334	1233.39	DM->RN	"send image"
335	1238.23	RN	"uh done and sent"
336	1239.92	DM->CMD	"done, sent"
337	1239.93	CMD	"<a: okay how many doorways were there>"
338	1243.37	CMD	"i saw <pause> two"
339	1246.28	CMD	"<a: two doorways okay>"
340	1247.42	CMD	"<a: how many cones were there>"
341	1248.96	CMD	"i saw two"
342	1249.82	CMD	"<a: two cones>"
343	1251.27	CMD	"<a: uh do you think there's any type of container in which a soldier might be able to move things>"
344	1256.2	CMD	"uhh <pause> a box that i see"
345	1259.82	CMD	"<a: you saw a box>"
346	1260.55	CMD	"that i see now"
347	1261.75	CMD	"<a: okay>"
348	1262.8	CMD	"and <pause> a ladder <pause> "
349	1268.57	CMD	"<a: okay>"
350	1268.9	CMD	"to reach things not necessarily move things"
351	1271.25	CMD	"<a: okay>"
352	1272.58	CMD	"<a: very good>"
353	1273.14	CMD	"<a:thank you>"
354	1274.4	DM->CMD	"Good job!"
