id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-17 14:16:53.97	DM->RN	"calibrate"
2	2018-08-17 14:16:56.35	DM->CMD	"calibrating. . ."
3	2018-08-17 14:17:22.74	CMD	"<no speech>"
4	2018-08-17 14:17:30.30	CMD	"<X: audio sync in three two one> "
5	2018-08-17 14:17:30.79	RN	"<X: audio sync in three two one>"
6	2018-08-17 14:17:34.97	RN	"<loud noise>"
7	2018-08-17 14:17:34.97	CMD	"<loud noise>"
8	2018-08-17 14:17:35.21	CMD	"<no speech>"
9	2018-08-17 14:17:37.16	CMD	"<X: okay you can let it up>"
10	2018-08-17 14:17:38.05	DM->CMD	"calibration complete"
11	2018-08-17 14:19:38.87	CMD	"i am ready"
12	2018-08-17 14:20:29.29	CMD	"i am ready"
13	2018-08-17 14:20:31.63	DM->RN	"participant is ready"
14	2018-08-17 14:20:35.12	DM->CMD	"Hello! <beep>"
15	2018-08-17 14:20:36.32	DM->CMD	"Thanks for teaming up with me today."
16	2018-08-17 14:20:40.19	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
17	2018-08-17 14:20:46.64	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
18	2018-08-17 14:20:54.52	DM->CMD	"You can ask for help at any time."
19	2018-08-17 14:20:58.60	DM->CMD	"I'm ready.  <beep>"
20	2018-08-17 14:21:22.33	CMD	"okay let's look for doorways"
21	2018-08-17 14:21:27.15	DM->CMD	"ok"
22	2018-08-17 14:21:30.76	DM->CMD	"What should we do next?  <beep>"
23	2018-08-17 14:21:34.66	CMD	"<notification sound>"
24	2018-08-17 14:21:35.24	CMD	"look for doorways"
25	2018-08-17 14:21:35.53	DM->CMD	"Would you like me to send a picture?  <beep>"
26	2018-08-17 14:21:40.23	CMD	"yes please send me a picture"
27	2018-08-17 14:21:44.01	DM->RN	"send image"
28	2018-08-17 14:21:44.61	RN	"sent"
29	2018-08-17 14:21:46.43	DM->CMD	"sent"
30	2018-08-17 14:21:50.11	CMD	"perfect"
31	2018-08-17 14:21:51.15	CMD	"walk towards the doorways"
32	2018-08-17 14:21:54.35	DM->CMD	"Which doorway?  <beep>"
33	2018-08-17 14:21:56.78	CMD	"the doorway to your left"
34	2018-08-17 14:22:05.25	DM->CMD	"The one directly to my left, or ahead and to the left?  <beep>"
35	2018-08-17 14:22:09.37	CMD	"my apologies"
36	2018-08-17 14:22:10.30	CMD	"straight ahead"
37	2018-08-17 14:22:13.50	DM->CMD	"ok"
38	2018-08-17 14:22:16.53	DM->CMD	"How far forward should I go?  <beep>"
39	2018-08-17 14:22:19.70	CMD	"just go a few steps"
40	2018-08-17 14:22:24.50	DM->CMD	"ok"
41	2018-08-17 14:22:35.54	DM->CMD	"I will move forward 3 feet"
42	2018-08-17 14:22:36.27	DM->RN	"move forward 3 feet"
43	2018-08-17 14:22:42.65	RN	"done"
44	2018-08-17 14:22:45.32	DM->CMD	"done"
45	2018-08-17 14:22:46.43	CMD	"perfect"
46	2018-08-17 14:22:48.03	CMD	"move five more feet ahead"
47	2018-08-17 14:22:51.58	DM->RN	"move forward 5 feet"
48	2018-08-17 14:22:54.76	DM->CMD	"moving. . ."
49	2018-08-17 14:22:59.15	RN	"done"
50	2018-08-17 14:23:00.24	CMD	"can you please send me a picture"
51	2018-08-17 14:23:02.45	DM->CMD	"done"
52	2018-08-17 14:23:04.82	DM->RN	"send image"
53	2018-08-17 14:23:06.67	DM->CMD	"sent"
54	2018-08-17 14:23:27.17	CMD	"thank you"
55	2018-08-17 14:23:28.05	CMD	"keep moving up three more feet"
56	2018-08-17 14:23:30.81	CMD	"and send me a picture"
57	2018-08-17 14:23:34.22	DM->CMD	"ok"
58	2018-08-17 14:23:36.94	DM->RN	"move forward 3 feet"
59	2018-08-17 14:23:38.31	DM->RN	"then. . ."
60	2018-08-17 14:23:39.59	DM->RN	"send image"
61	2018-08-17 14:23:42.85	RN	"done and sent"
62	2018-08-17 14:23:44.39	DM->CMD	"done, sent"
63	2018-08-17 14:23:53.42	CMD	"thank you"
