id	time	stream	text
0	0	CMD	"(calibrate)"
1	0	DM->RN	"calibrate"
2	0	DM->CMD	"calibrating. . ."
3	13.96	RN	"done"
4	15.6	DM->CMD	"calibration complete"
5	16.83	DM->CMD	"Hello! <beep>"
6	18.03	DM->CMD	". . ."
7	19.3	DM->CMD	"Thanks for teaming up with me today."
8	20.45	DM->CMD	". . ."
9	22.81	DM->CMD	"Please be aware that there may be lag times in receiving and processing your requests."
10	24.13	DM->CMD	". . ."
11	27.01	DM->CMD	"I'll give you feedback on what I'm doing, let you know if there is a problem, and I may ask for more information."
12	28.04	DM->CMD	". . ."
13	35.11	DM->CMD	"You can ask for help at any time."
14	48.87	CMD	"move forward"
15	52.59	DM->CMD	"I'm not sure where or when to stop moving forward.  <beep>"
16	53.94	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"
17	55.39	DM->CMD	"Would you like me to send a picture?  <beep>"
18	79.14	CMD	"start moving forward"
19	91.07	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"
20	94.24	DM->CMD	"I'm unsure where or when I should stop going forward.  <beep>"
21	95.42	DM->CMD	"You can tell me to move a certain distance or to move to an object.  <beep>"
22	104.33	DM->CMD	"Should I send a picture? <beep>"
23	112.22	CMD	"move forward ten feet"
24	115.44	DM->CMD	"ok"
25	119.16	DM->RN	"move forward 10 feet"
26	119.93	DM->CMD	"I will move forward 10 feet"
27	122.41	DM->CMD	"moving. . ."
28	133.12	RN	"done"
29	135.2	DM->CMD	"done"
30	141.1	CMD	"continue moving another ten feet until i tell you to stop"
31	149.36	DM->CMD	"ok, I think I got it."
32	153.12	DM->RN	"move forward 10 feet"
33	154.05	DM->CMD	"I will move forward 10 feet"
34	156.42	DM->CMD	"moving. . ."
35	170.68	RN	"done"
36	172.15	DM->CMD	"done"
37	174.6	CMD	"keep moving"
38	183.48	DM->CMD	"processing. . ."
39	195.76	DM->CMD	"Would you like me to repeat the last action?  <beep>"
40	197.84	CMD	"yes"
41	199.46	DM->CMD	"ok"
42	203.09	DM->RN	"move forward 10 feet"
43	207.15	DM->CMD	"moving. . ."
44	213.64	CMD	"stop"
45	215.72	DM->RN	"stop"
46	216.76	RN	"done"
47	219.24	DM->CMD	"done"
48	242.94	CMD	"back up three feet"
49	246.28	DM->CMD	"ok"
50	253.82	DM->RN	"move back 3 feet"
51	256.25	DM->CMD	"moving. . ."
52	258.039999999999	CMD	"stop"
53	259.74	DM->RN	"stop"
54	260.74	RN	"done"
55	263	DM->CMD	"done"
56	268.38	CMD	"turn left"
57	274.46	DM->CMD	"I'm not sure where or when to stop turning.  <beep>"
58	275.77	DM->CMD	"You can tell me to turn a number of degrees or to face something.  <beep>"
59	284.36	CMD	"turn ninety degrees to the left "
60	286.74	CMD	"and then stop"
61	288.03	DM->CMD	"ok"
62	290.88	DM->RN	"turn left 90 degrees"
63	291.57	DM->CMD	"I will turn left 90 degrees"
64	293.5	DM->CMD	"turning. . ."
65	303.13	RN	"done"
66	303.4	CMD	"take a picture"
67	304.56	DM->CMD	"done"
68	305.91	DM->RN	"send image"
69	307.35	RN	"sent"
70	310	DM->CMD	"sent"
71	318.01	CMD	"turn ninety degrees to the right"
72	320.59	CMD	"and then start moving ten feet"
73	325.28	DM->CMD	"processing. . ."
74	330.75	DM->RN	"turn right 90 degrees"
75	332.17	DM->CMD	"I will turn right 90 degrees"
76	333.56	DM->CMD	"and. . ."
77	334.11	DM->RN	"then. . ."
78	338.07	DM->RN	"move forward 10 feet"
79	339.07	DM->CMD	"I will move forward 10 feet"
80	346.73	DM->CMD	"moving. . ."
81	347.61	CMD	"continue moving until i tell you to stop"
82	357.35	DM->CMD	"There's too much lag in our communications for instantaneous instructions.  <beep>"
83	357.97	RN	"done"
84	361.13	DM->CMD	"done"
85	370.059999999999	CMD	"take a picture"
86	372.07	DM->RN	"send image"
87	373.28	RN	"sent"
88	374.59	DM->CMD	"sent"
89	387.76	CMD	"turn ninety degrees to the right"
90	391.8	DM->CMD	"ok"
91	394.58	DM->RN	"turn right 90 degrees"
92	397.64	DM->CMD	"turning. . ."
93	409.47	CMD	"take a picture"
94	409.67	RN	"done"
95	410.22	DM->CMD	"I turned right 90 degrees"
96	411.77	DM->RN	"send image"
97	413.02	RN	"sent"
98	413.7	DM->CMD	"sent"
99	419.28	CMD	"turn ninety degrees to the right"
100	422.049999999999	CMD	"and then continue and then move forward twenty feet"
101	427.49	DM->CMD	"processing. . ."
102	429.68	DM->RN	"turn right 90 degrees"
103	431.52	DM->RN	"then. . ."
104	437.7	DM->RN	"move forward 20 feet"
105	438.82	DM->CMD	"turning. . ."
106	445.03	DM->CMD	"moving. . ."
107	464.63	RN	"<sigh> done"
108	466.16	DM->CMD	"done"
109	466.309999999999	CMD	"continue moving twenty feet"
110	477.72	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"
111	478.72	DM->CMD	"I will move forward as far as I can, ok?  <beep>"
112	486.77	CMD	"<no command>"
113	491.01	CMD	"move forward ten feet"
114	495.47	DM->RN	"move forward 10 feet"
115	496.37	DM->CMD	"I will move forward 10 feet"
116	498.35	DM->CMD	"moving. . ."
117	513.29	RN	"done"
118	515.13	DM->CMD	"done"
119	605.439999999999	CMD	"back up fifteen feet"
120	610.16	DM->CMD	"ok"
121	618.76	DM->RN	"move back 15 feet"
122	623.32	DM->CMD	"moving. . ."
123	627.88	CMD	"stop"
124	629.93	DM->RN	"stop"
125	631.2	RN	"uh done "
126	634.68	DM->CMD	"done"
127	637.52	CMD	"turn forty five degrees to the right"
128	642.68	DM->CMD	"ok"
129	645.61	DM->RN	"turn right 45 degrees"
130	646.84	DM->CMD	"I will turn right 45 degrees"
131	648.63	DM->CMD	"turning. . ."
132	656.78	RN	"done"
133	657.319999999999	CMD	"take a picture"
134	657.95	DM->CMD	"done"
135	659.15	DM->RN	"send image"
136	660.34	RN	"sent"
137	661.52	DM->CMD	"sent"
138	663.68	CMD	"turn ten degrees to the right"
139	667.23	DM->CMD	"ok"
140	672.45	DM->RN	"turn right 10 degrees"
141	674.25	DM->CMD	"turning. . ."
142	676.73	RN	"done"
143	677.4	CMD	"take a picture"
144	678.42	DM->CMD	"done"
145	680.08	DM->RN	"send image"
146	681.22	RN	"sent"
147	682.57	DM->CMD	"sent"
148	712.05	CMD	"move forward five feet"
149	718.67	DM->CMD	"I'm not sure if I can move that far forward.  <beep>"
150	719.88	DM->CMD	"I will move forward as far as I can, ok?  <beep>"
151	725.04	CMD	"okay"
152	728.55	DM->RN	"move forward 5 feet"
153	732.51	DM->CMD	"moving. . ."
154	743.3	RN	"done"
155	744.59	DM->CMD	"done"
156	746.61	CMD	"back up five feet"
157	750.69	DM->CMD	"ok"
158	758.75	DM->RN	"move back 5 feet"
159	761.38	DM->CMD	"moving. . ."
160	764.55	CMD	"stop"
161	766.53	DM->RN	"stop"
162	767.63	RN	"done"
163	770.38	DM->CMD	"done"
164	771.15	CMD	"turn ninety degrees to the right"
165	775.03	DM->CMD	"ok"
166	777.2	DM->RN	"turn right 90 degrees"
167	780.64	DM->CMD	"turning. . ."
168	789.53	RN	"oh  <unintelligible> done"
169	791.4	DM->CMD	"I turned right 90 degrees"
170	791.79	CMD	"take a picture"
171	793.88	DM->RN	"send image"
172	795.34	RN	"uh sent"
173	796.5	DM->CMD	"sent"
174	808.88	CMD	"turn <pause> ninety degrees to the right"
175	813.53	DM->CMD	"ok"
176	815.6	DM->RN	"turn right 90 degrees"
177	819.11	DM->CMD	"turning. . ."
178	829.9	RN	"done"
179	831.469999999999	CMD	"move forward twenty feet"
180	831.47	DM->CMD	"done"
181	837.5	DM->CMD	"ok"
182	845.09	DM->RN	"move forward 20 feet"
183	848.32	DM->CMD	"moving. . ."
184	867.36	CMD	"stop"
185	868.89	DM->RN	"stop"
186	869.83	RN	"done"
187	871.77	CMD	"turn forty five degrees to the left"
188	872.24	DM->CMD	"done"
189	875.61	DM->CMD	"ok"
190	879.17	DM->RN	"turn left 45 degrees"
191	881.47	DM->CMD	"turning. . ."
192	890.99	RN	"done"
193	891.189999999999	CMD	"turn forty five degrees to the left"
194	892.68	DM->CMD	"I turned left 45 degrees"
195	895.31	DM->CMD	"ok"
196	897.4	DM->RN	"turn left 45 degrees"
197	898.13	DM->CMD	"I will turn left 45 degrees"
198	900.19	DM->CMD	"turning. . ."
199	906.03	CMD	"take a picture"
200	906.86	RN	"done"
201	907.54	DM->CMD	"done"
202	908.6	DM->RN	"send image"
203	909.82	RN	"sent"
204	911.06	DM->CMD	"sent"
205	915.5	CMD	"turn ninety degrees to the left"
206	919.9	DM->CMD	"ok"
207	922.37	DM->RN	"turn left 90 degrees"
208	924.55	DM->CMD	"I will turn left 90 degrees"
209	926.66	DM->CMD	"turning. . ."
210	935.67	RN	"done"
211	936.469999999999	CMD	"move forward"
212	937.12	DM->CMD	"done"
213	943.28	DM->CMD	"How far should I move forward? <beep>"
214	958.1	CMD	"until i tell you to stop"
215	972.4	DM->RN	"move to Alley start position"
216	975.8	DM->CMD	"processing. . ."
217	980.76	DM->CMD	"moving. . ."
218	1005.25	CMD	"stop"
219	1006.29	RN	"done"
220	1008.47	DM->CMD	"done"
221	1009.34	RN	" <static>"
222	1013.07999999999	CMD	"take a picture"
223	1015.19	DM->RN	"send image"
224	1016.32	RN	"sent "
225	1017.53	DM->CMD	"sent"
226	1037.73	CMD	"<pause> turn right ninety degrees"
227	1042.03	DM->CMD	"ok"
228	1044.25	DM->RN	"turn right 90 degrees"
229	1048.76	DM->CMD	"turning. . ."
230	1061.14	RN	"done"
231	1062.37	DM->CMD	"done"
232	1062.68	CMD	"turn right a hundred and eighty degrees"
233	1067.35	DM->CMD	"ok"
234	1069.75	DM->RN	"turn right 180"
235	1070.65	DM->CMD	"I will turn right 180 degrees"
236	1074.13	DM->CMD	"turning. . ."
237	1099.58	CMD	"take a picture"
238	1101.96	DM->RN	"send image"
239	1102.44	RN	"done"
240	1103.62	RN	"sent"
241	1104.85	DM->CMD	"done, sent"
242	1114.24	CMD	"back up five feet"
243	1121.53	DM->CMD	"I'm not sure if I can move that far back. <beep>"
244	1123.14	DM->CMD	"I will move back as far as I can, ok?  <beep>"
245	1125.28	CMD	"okay"
246	1127.88	DM->CMD	"processing. . ."
247	1132.58	DM->RN	"move back to back wall behind you"
248	1138.26	DM->CMD	"moving. . ."
249	1142.81	RN	"uh done"
250	1143.3	CMD	"take a picture"
251	1144.28	DM->CMD	"done"
252	1145.42	DM->RN	"send image"
253	1146.71	RN	"sent"
254	1148.02	DM->CMD	"sent"
255	1173.52	CMD	"move forward two feet"
256	1177.54	DM->CMD	"ok"
257	1179.7	DM->RN	"move forward 2 feet"
258	1180.56	DM->CMD	"I will move forward 2 feet"
259	1184.47	DM->CMD	"moving. . ."
260	1191.18	RN	"done"
261	1192.6	DM->CMD	"done"
262	1203.12	CMD	"<long pause> turn left ninety degrees"
263	1210.37	DM->CMD	"ok"
264	1213.14	DM->RN	"turn left 90 degrees"
265	1216.46	DM->CMD	"turning. . ."
266	1230.38	RN	"done"
267	1232.16	DM->CMD	"done"
268	1236.4	CMD	"move forward"
269	1246.77	DM->CMD	"How far forward should I go?  <beep>"
270	1248.2	CMD	"til i tell you to stop"
271	1251.22	DM->CMD	"processing. . ."
272	1257.44	DM->RN	"move to the end of alley"
273	1261.64	DM->CMD	"moving. . ."
274	1274.2	CMD	"stop"
275	1276.19	DM->RN	"stop"
276	1277.18	RN	"done"
277	1280.8	DM->CMD	"done"
278	1287.07	CMD	"<m: ready>"
279	1288.15	CMD	"<m: uh how many doorways were there>"
280	1292.08	CMD	"two"
281	1297.37	CMD	"<m: please now>"
282	1298.13	CMD	"<m: how many cones were there>"
283	1299.22	CMD	"well based on the last picture i would imagine there's two"
284	1306.81	CMD	"<m: again>"
285	1307.33	CMD	"<m: uh do you think there's any type of container  in which a soldier might be able to use to move things>"
286	1312.1	CMD	"yes"
287	1313.09	CMD	"<m: like what>"
288	1313.65	CMD	"like the <laughter>"
289	1314.87	CMD	"<m: the barrel>"
290	1315.43	CMD	"that barrel"
291	1321.08	DM->CMD	"Good job!"
