id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-17 15:14:13.32	DM->RN	"calibrate"
2	2018-08-17 15:14:14.12	DM->CMD	"calibrating. . ."
3	2018-08-17 15:14:33.85	CMD	"<no speech>"
4	2018-08-17 15:14:34.81	CMD	"no problem"
5	2018-08-17 15:14:35.43	CMD	"<no speech?"
6	2018-08-17 15:14:43.04	RN	"<X: audio sync in three two one>"
7	2018-08-17 15:14:43.05	CMD	"<X: audio sync in three two one>"
8	2018-08-17 15:14:46.72	RN	"<loud noise>"
9	2018-08-17 15:14:46.72	CMD	"<loud noise>"
10	2018-08-17 15:14:47.07	CMD	"<no speech>"
11	2018-08-17 15:14:48.70	CMD	"<X: okay you can let it up>"
12	2018-08-17 15:14:49.17	DM->CMD	"calibration complete"
13	2018-08-17 15:14:59.39	CMD	"i am ready"
14	2018-08-17 15:15:00.56	DM->RN	"participant is ready"
15	2018-08-17 15:15:03.71	DM->CMD	"I'm also ready.  <beep>"
16	2018-08-17 15:15:10.98	CMD	"move forward two feet"
17	2018-08-17 15:15:13.20	CMD	"<no speech>"
18	2018-08-17 15:15:14.57	CMD	"uh forty five degrees right"
19	2018-08-17 15:15:17.24	DM->CMD	"processing. . ."
20	2018-08-17 15:15:19.48	DM->RN	"move forward 2 feet"
21	2018-08-17 15:15:20.56	DM->RN	"then. . ."
22	2018-08-17 15:15:22.93	DM->RN	"turn right 45 degrees"
23	2018-08-17 15:15:31.83	RN	"done"
24	2018-08-17 15:15:33.04	DM->CMD	"done"
25	2018-08-17 15:15:36.51	CMD	"move forty five degrees right"
26	2018-08-17 15:15:38.45	CMD	"and move three feet forward"
27	2018-08-17 15:15:40.21	CMD	"and take a picture"
28	2018-08-17 15:15:41.82	DM->CMD	"ok"
29	2018-08-17 15:15:46.11	DM->RN	"turn right 45 degrees"
30	2018-08-17 15:15:47.57	DM->RN	"then. . ."
31	2018-08-17 15:15:50.13	DM->RN	"move forward 3 feet"
32	2018-08-17 15:15:51.17	DM->RN	"then. . ."
33	2018-08-17 15:15:52.46	DM->RN	"send image"
34	2018-08-17 15:16:08.22	RN	"done and sent"
35	2018-08-17 15:16:09.33	DM->CMD	"done, sent"
36	2018-08-17 15:16:09.36	RN	"<throat clear> i could only go two and a half"
37	2018-08-17 15:16:14.59	CMD	"thank you"
38	2018-08-17 15:16:15.59	CMD	"move uh straight as far as you can"
39	2018-08-17 15:16:17.93	CMD	"and turn forty five degrees left"
40	2018-08-17 15:16:20.44	CMD	"<no speech>"
41	2018-08-17 15:16:21.55	CMD	"three feet"
42	2018-08-17 15:16:21.92	DM->CMD	"processing. . ."
43	2018-08-17 15:16:23.07	CMD	"and take a picture"
44	2018-08-17 15:16:27.47	DM->RN	"turn left 45 degrees"
45	2018-08-17 15:16:30.65	DM->RN	"then. . ."
46	2018-08-17 15:16:41.48	DM->RN	"move as close as you can to wall"
47	2018-08-17 15:16:44.68	DM->RN	"then. . ."
48	2018-08-17 15:16:46.01	DM->RN	"send image"
49	2018-08-17 15:16:48.70	DM->CMD	"I will move forward as far as I can, ok?  <beep>"
50	2018-08-17 15:16:49.25	RN	"done and sent"
51	2018-08-17 15:16:52.04	DM->CMD	"done, sent"
52	2018-08-17 15:16:53.43	CMD	"move as far as you can and"
53	2018-08-17 15:16:56.68	CMD	"<pause .77> turn forty five degrees to your left"
54	2018-08-17 15:16:58.84	CMD	"and take a picture"
55	2018-08-17 15:17:02.59	DM->CMD	"I'm facing a wall now.  <beep>"
