id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-20 15:38:13.06	DM->RN	"ok"
2	2018-08-20 15:42:20.86	DM->CMD	"calibrating. . ."
3	2018-08-20 15:42:33.69	CMD	"<X: oh no that's the recording equipment on the>"
4	2018-08-20 15:42:35.80	CMD	"oh ok"
5	2018-08-20 15:42:39.52	CMD	"calibrated on white noise or something i was"
6	2018-08-20 15:42:41.47	CMD	"<X: oh no uh well we could be but no we're not>"
7	2018-08-20 15:42:44.77	CMD	"mhm"
8	2018-08-20 15:42:45.15	CMD	"<X: um just hold it down xxx>"
9	2018-08-20 15:42:46.89	CMD	"got it"
10	2018-08-20 15:42:50.63	CMD	"xxx<whispered>"
11	2018-08-20 15:42:54.06	RN	"<X: audio sync in three two one>"
12	2018-08-20 15:42:54.08	CMD	"<X: audio sync in three two one>"
13	2018-08-20 15:42:56.59	RN	"<loud noise>"
14	2018-08-20 15:42:56.59	CMD	"<loud noise>"
15	2018-08-20 15:43:02.33	CMD	"<X: alright you can let go now>"
16	2018-08-20 15:43:04.50	DM->CMD	"calibration complete"
17	2018-08-20 15:43:16.13	CMD	"i am ready"
18	2018-08-20 15:43:18.69	DM->RN	"participant is ready"
19	2018-08-20 15:43:22.01	DM->CMD	"Hi!"
20	2018-08-20 15:43:23.65	DM->CMD	"I'm also ready.  <beep>"
21	2018-08-20 15:43:28.66	CMD	"send photo"
22	2018-08-20 15:43:33.26	DM->RN	"send image"
23	2018-08-20 15:43:33.75	RN	"sent"
24	2018-08-20 15:43:34.26	DM->CMD	"sent"
25	2018-08-20 15:43:56.79	CMD	"turn north"
26	2018-08-20 15:44:00.69	DM->CMD	"processing. . ."
27	2018-08-20 15:44:02.79	DM->RN	"turn to face North"
28	2018-08-20 15:44:04.25	DM->CMD	"turning. . ."
29	2018-08-20 15:44:09.03	RN	"done"
30	2018-08-20 15:44:10.53	DM->CMD	"done"
31	2018-08-20 15:44:12.05	CMD	"send photo"
32	2018-08-20 15:44:14.44	DM->RN	"send image"
33	2018-08-20 15:44:14.81	RN	"sent"
34	2018-08-20 15:44:15.68	DM->CMD	"sent"
35	2018-08-20 15:44:27.31	CMD	"turn <pause .40> forty five degrees <pause .46> west"
36	2018-08-20 15:44:32.61	DM->CMD	"processing. . ."
37	2018-08-20 15:44:36.43	DM->RN	"turn left 45 degrees"
38	2018-08-20 15:44:38.39	DM->CMD	"turning. . ."
39	2018-08-20 15:44:41.39	RN	"done"
40	2018-08-20 15:44:42.69	DM->CMD	"done"
