id	time	stream	text
1	2019-10-01 14:17:08.04	CMD	"calibrate"
2	2019-10-01 14:18:48.51	DM->CMD	"Can you repeat that? <beep>"
3	2019-10-01 14:17:13.57	CMD	"calibrate"
4	1976-09-16 01:51:06.00	DM->RN	" calibrate"
5	1976-09-16 01:51:11.00	DM->CMD	"I will calibrate...."
6	2019-10-01 14:17:38.03	RN	" calibrating. . ."
7	2019-10-01 14:17:38.04	DM->CMD	"calibrating. . ."
8	2019-10-01 14:17:49.50	RN	" calibration complete"
9	2019-10-01 14:17:49.51	DM->CMD	"calibration complete"
10	2019-10-01 14:18:11.27	CMD	"I am ready"
11	2019-10-01 14:18:31.51	DM->RN	" participant is ready"
12	2019-10-01 14:18:31.52	DM->CMD	"Processing...."
13	2019-10-01 14:18:35.46	RN	" I'm also ready. <beep>"
14	2019-10-01 14:18:35.46	DM->CMD	"I'm also ready. <beep>"
15	2019-10-01 14:18:25.38	CMD	"move forward ten feet"
16	2019-10-01 14:21:09.22	DM->CMD	"Can you repeat that? <beep>"
17	2019-10-01 14:18:31.78	CMD	"move forward ten feet"
18	2019-10-01 14:18:52.59	DM->RN	" move forward 10ft"
19	2019-10-01 14:18:52.60	DM->CMD	"I will move forward 10ft."
20	2019-10-01 14:18:55.34	RN	" moving. . ."
21	2019-10-01 14:18:55.36	DM->CMD	"moving. . ."
22	2019-10-01 14:19:10.08	RN	" done"
23	2019-10-01 14:19:10.10	DM->CMD	"done"
24	2019-10-01 14:18:55.33	CMD	"face east"
25	2019-10-01 14:19:16.63	DM->RN	" move forward 1 foot"
26	2019-10-01 14:19:16.63	DM->CMD	"I will move forward 1 foot."
27	2019-10-01 14:19:19.93	RN	" moving. . ."
28	2019-10-01 14:19:20.04	DM->CMD	"moving. . ."
29	2019-10-01 14:19:23.49	RN	" done"
30	2019-10-01 14:19:23.52	DM->CMD	"done"
31	2019-10-01 14:19:15.27	CMD	"turn to the right two feet"
32	2019-10-01 14:19:37.99	DM->RN	" move forward 1.5 feet"
33	2019-10-01 14:19:38.00	DM->CMD	"I will move forward 1.5 feet."
34	2019-10-01 14:19:41.32	RN	" moving. . ."
35	2019-10-01 14:19:41.34	DM->CMD	"moving. . ."
36	2019-10-01 14:19:46.86	RN	" done"
37	2019-10-01 14:19:46.98	DM->CMD	"done"
38	2019-10-01 14:19:31.27	CMD	"turn right"
39	2019-10-01 14:19:51.76	DM->CMD	"How far should I turn to the right? <beep>"
40	2019-10-01 14:19:37.75	CMD	"twenty degrees"
41	2019-10-01 14:19:58.96	DM->RN	" turn right 20 degrees"
42	2019-10-01 14:19:58.97	DM->CMD	"I will turn right 20 degrees."
43	2019-10-01 14:20:04.01	RN	" turning. . ."
44	2019-10-01 14:20:04.08	DM->CMD	"turning. . ."
45	2019-10-01 14:20:10.15	RN	" done"
46	2019-10-01 14:20:10.22	DM->CMD	"done"
47	2019-10-01 14:19:52.63	CMD	"move forward ten feet"
48	2019-10-01 14:20:14.32	DM->RN	" move forward 10ft"
49	2019-10-01 14:20:14.33	DM->CMD	"I will move forward 10ft."
50	2019-10-01 14:20:17.99	RN	" moving. . ."
51	2019-10-01 14:20:18.11	DM->CMD	"moving. . ."
52	2019-10-01 14:20:30.76	RN	" done"
53	2019-10-01 14:20:30.81	DM->CMD	"done"
54	2019-10-01 14:20:16.84	CMD	"turn left ten degrees"
55	2019-10-01 14:20:38.78	DM->RN	" turn right 10 degrees"
56	2019-10-01 14:20:38.78	DM->CMD	"I will turn right 10 degrees."
57	2019-10-01 14:20:43.77	RN	" turning. . ."
58	2019-10-01 14:20:43.78	DM->CMD	"turning. . ."
59	2019-10-01 14:20:46.71	RN	" done"
60	2019-10-01 14:20:46.78	DM->CMD	"done"
61	2019-10-01 14:20:31.97	CMD	"turn left thirty degrees"
62	2019-10-01 14:20:54.13	DM->RN	" turn left 30 degrees"
63	2019-10-01 14:20:54.13	DM->CMD	"I will turn left 30 degrees."
64	2019-10-01 14:20:57.20	RN	" turning. . ."
65	2019-10-01 14:20:57.23	DM->CMD	"turning. . ."
66	2019-10-01 14:21:03.80	RN	" done"
67	2019-10-01 14:21:03.80	DM->CMD	"done"
68	2019-10-01 14:20:47.13	CMD	"move forward fifteen feet"
69	2019-10-01 14:23:02.69	DM->CMD	"Can you repeat that? <beep>"
70	2019-10-01 14:20:51.70	CMD	"move forward fifteen feet"
71	2019-10-01 14:21:13.19	DM->RN	" move forward 15ft"
72	2019-10-01 14:21:13.22	DM->CMD	"I will move forward 15ft."
73	2019-10-01 14:21:17.69	RN	" moving. . ."
74	2019-10-01 14:21:17.81	DM->CMD	"moving. . ."
75	2019-10-01 14:21:39.08	RN	" done"
76	2019-10-01 14:21:39.11	DM->CMD	"done"
77	2019-10-01 14:21:22.84	CMD	"turn right ninety degrees"
78	2019-10-01 14:21:45.03	DM->RN	" turn right 90 degrees"
79	2019-10-01 14:21:45.03	DM->CMD	"I will turn right 90 degrees."
80	2019-10-01 14:21:49.27	RN	" turning. . ."
81	2019-10-01 14:21:49.35	DM->CMD	"turning. . ."
82	2019-10-01 14:22:01.84	RN	" done"
83	2019-10-01 14:22:01.95	DM->CMD	"done"
84	2019-10-01 14:21:46.95	CMD	"take a picture"
85	2019-10-01 14:22:07.95	DM->RN	" send image"
86	2019-10-01 14:22:07.98	DM->CMD	"I will send image."
87	2019-10-01 14:22:10.73	RN	" sent"
88	2019-10-01 14:22:10.76	DM->CMD	"sent"
89	2019-10-01 14:21:58.89	CMD	"turn right ninety degrees"
90	2019-10-01 14:22:21.85	DM->RN	" turn right 90 degrees"
91	2019-10-01 14:22:21.88	DM->CMD	"I will turn right 90 degrees."
92	2019-10-01 14:22:25.79	RN	" turning. . ."
93	2019-10-01 14:22:25.82	DM->CMD	"turning. . ."
94	2019-10-01 14:22:36.28	RN	" done"
95	2019-10-01 14:22:36.36	DM->CMD	"done"
96	2019-10-01 14:22:18.01	CMD	"take a picture"
97	2019-10-01 14:22:38.60	DM->RN	" send image"
98	2019-10-01 14:22:38.63	DM->CMD	"I will send image."
99	2019-10-01 14:22:41.21	RN	" sent"
100	2019-10-01 14:22:41.28	DM->CMD	"sent"
101	2019-10-01 14:22:31.57	CMD	"show a live view"
102	2019-10-01 14:22:52.39	DM->RN	" send image"
103	2019-10-01 14:22:52.40	DM->CMD	"I will send image."
104	2019-10-01 14:22:58.60	RN	" sent"
105	2019-10-01 14:22:58.69	DM->CMD	"sent"
106	2019-10-01 14:22:40.90	CMD	"move forward five feet"
107	2019-10-01 14:24:24.51	DM->CMD	"Can you repeat that? <beep>"
108	2019-10-01 14:22:44.85	CMD	"move forward five feet"
