id	time	stream	text
0	0	CMD	"(calibrate)"
1	5.21	RN	"calibration complete"
2	8.91	DM->CMD	"calibration complete"
3	23.25	CMD	"move forward five feet"
4	28.87	CMD	"turn south thirty degrees"
5	43.26	DM->RN	"move forward 5 feet, turn south 30 degrees"
6	84.99	DM->CMD	"I'm not sure what you mean by turn south 30 degrees.  Should I turn further to the south by 30 degrees?"
7	92.51	CMD	"yes send picture"
8	105.07	DM->RN	"turn right 30 degrees, image"
9	108.69	DM->CMD	"executing..."
10	110.82	RN	"image sent"
11	122.47	DM->CMD	"sent"
12	136.47	CMD	"move forward three feet"
13	140.49	CMD	"send picture"
14	146.82	DM->RN	"move forward 3 feet, image"
15	150.09	DM->CMD	"executing..."
16	155.75	RN	"image sent"
17	158.83	DM->CMD	"sent"
18	196.84	CMD	"turn thirty degrees to the left"
19	202.57	CMD	"move forward five feet"
20	206.27	CMD	"send picture"
21	209.28	DM->RN	"turn 30 left, move forward 5 feet, image"
22	212.62	DM->CMD	"executing..."
23	222.33	RN	"image sent"
24	225.75	DM->CMD	"sent"
25	228.48	CMD	"move forward to end of hallway "
26	228.48	CMD	" stop at wall"
27	241.5	DM->RN	"move forward to end of hall, stop at wall"
28	244.78	DM->CMD	"executing..."
29	251.07	RN	"done"
30	252.39	CMD	"turn ninety"
31	254.33	DM->CMD	"done"
32	256.61	CMD	"send picture"
33	266.1	DM->CMD	"Which way should I turn 90 degrees?"
34	267.93	CMD	"ninety degrees right"
35	276.63	DM->RN	"turn 90 right, image"
36	279.83	DM->CMD	"executing..."
37	284.87	RN	"image sent"
38	287.8	DM->CMD	"sent"
39	299.02	CMD	"move forward till you reach the wall"
40	304.91	CMD	"then turn ninety degrees right"
41	308.1	CMD	"send picture"
42	335.75	DM->CMD	"I see a few walls.  Which wall should I move to?"
43	335.76	CMD	"the wall straight ahead"
44	360.35	DM->RN	"Move to the wall directly ahead of you"
45	370.96	RN	"done"
46	372.92	DM->CMD	"I'm moving to the wall ahead of me.  Then what?"
47	374.19	CMD	"turn right ninety degrees"
48	378.94	CMD	"send picture"
49	384.47	DM->RN	"turn right 90, image"
50	387.78	DM->CMD	"executing..."
51	393.54	RN	"image sent"
52	396.96	DM->CMD	"sent"
53	411.6	CMD	"move forward eight feet"
54	414.03	CMD	"turn right at an angle of ninety degrees"
55	417.5	CMD	"send picture"
56	430.8	DM->RN	"move forward 8 feet, turn right 90 image"
57	434.36	DM->CMD	"executing..."
58	452.21	RN	"sent"
59	452.94	CMD	"back up two feet"
60	454.04	DM->CMD	"sent"
61	459.82	CMD	"turn left ninety degrees"
62	462.65	CMD	"move forward five feet"
63	464.89	CMD	"send picture"
64	469.72	DM->RN	"back up two feet, turn left 90, move forward 5 feet, image"
65	473.94	DM->CMD	"executing..."
66	491.53	RN	"image sent"
67	494.3	DM->CMD	"sent"
68	495.75	CMD	"turn right ninety degrees"
69	500.42	CMD	"send picture"
70	506.02	DM->RN	"turn right 90, image"
71	509.16	DM->CMD	"executing..."
72	519.82	RN	"image sent"
73	523.89	DM->CMD	"sent"
74	524.46	RN	"<no speech>"
75	525.84	CMD	"move forward up to yellow cone "
76	525.84	CMD	"then stop"
77	533.58	CMD	"and turn left ninety degrees"
78	545.07	DM->RN	"move forward to yellow cone, turn left 90"
79	548.86	DM->CMD	"executing..."
80	562.12	RN	"done"
81	565.29	DM->CMD	"done"
82	567.38	CMD	"send picture"
83	574.03	DM->RN	"image"
84	574.04	RN	"image sent"
85	576.88	DM->CMD	"sent"
86	581.22	CMD	"turn left twenty degrees"
87	586.98	CMD	"move forward three feet"
88	589.58	CMD	"turn right ninety degrees"
89	591.38	CMD	"send picture"
90	597.68	DM->RN	"turn left 20, move forward 3 feet, turn right 90, image"
91	601.25	DM->CMD	"executing..."
92	623.93	RN	"image sent"
93	628.17	DM->CMD	"sent"
94	647.64	CMD	"move forward five feet"
95	653.16	CMD	"take picture"
96	659.08	DM->RN	"move forward 5 feet, image"
97	663.11	DM->CMD	"executing..."
98	668.14	RN	"image sent"
99	671.24	DM->CMD	"sent"
100	680.28	CMD	"turn right ninety degrees"
101	682.88	CMD	"take picture"
102	687.89	DM->RN	"turn right 90, image"
103	691.16	DM->CMD	"executing..."
104	694.92	RN	"image sent"
105	697.49	DM->CMD	"sent"
106	719.78	CMD	"go straight until you reach the wall"
107	724.5	CMD	"stop"
108	725.6	CMD	"turn left ninety degrees"
109	727.66	CMD	"take picture"
110	746.45	DM->CMD	"I see more than one wall.  Which wall should I go to?"
111	752.62	CMD	"go straight ahead"
112	764.43	DM->CMD	"How far should I go straight ahead?"
113	765.07	CMD	"until you reach the wall"
114	767.77	CMD	"then turn left ninety degrees"
115	771.17	CMD	"send picture"
116	800.66	CMD	"until you reach the wall"
117	802.58	DM->CMD	"I will go straight until I reach the wall closest to me, turn left 90 degrees and send a picture."
118	803.41	RN	"<no speech>"
119	817.56	DM->RN	"Move forward until you reach the wall closest to you, turn left 90, image"
120	824.39	RN	"direct daily ahead"
121	829.63	RN	"This is the wall directly ahead"
122	874.49	RN	"image sent"
123	878.9	DM->CMD	"sent"
124	886.78	CMD	"turn left twenty degrees"
125	891.69	CMD	"send picture"
126	898.26	DM->RN	"turn left 20, image"
127	903.52	DM->CMD	"executing..."
128	903.62	RN	"image sent"
129	905.7	DM->CMD	"sent"
130	910.01	CMD	"move forward to chair"
131	913.45	CMD	"stop at chair"
132	916.22	CMD	"turn left ninety degrees"
133	919.02	CMD	"move forward two feet"
134	937.75	DM->RN	"move to chair, turn left 20, move forward 2 feet"
135	938.83	CMD	"send picture"
136	941.24	CMD	"turn around one hundred and eighty degrees"
137	942.44	DM->CMD	"executing..."
138	947.89	DM->RN	"then send image"
139	959.38	RN	"I can't move forward <pause> at all"
140	966.47	RN	"well he wants me to move forward two feet but i'd just run into the chair <pause> Twenty degrees wasn't enough to get around it <pause> I can send an image"
141	979.15	RN	"or wait hold on"
142	995.13	RN	"image sent"
143	998.28	DM->CMD	"sent"
144	1003.84	CMD	"turn around one hundred and eighty degrees"
145	1008.37	CMD	"send picture"
146	1013.54	DM->RN	"turn 180, image"
147	1026.97	DM->CMD	"executing..."
148	1027.29	RN	"image sent"
149	1029.87	DM->CMD	"sent"
150	1038.06	CMD	"<sigh>"
151	1051.66	CMD	"turn right thirty degrees"
152	1055.21	CMD	"move forward ten feet"
153	1057.1	CMD	"stop"
154	1058.01	CMD	"send picture"
155	1085.15	DM->CMD	"Turn right 30 degrees and then what?"
156	1089.4	DM->RN	"turn right 30"
157	1091.03	CMD	"move forward five feet"
158	1093.99	CMD	"stop"
159	1097.02	CMD	"send picture"
160	1098.06	RN	"done"
161	1099.98	DM->RN	"move forward 5 feet"
162	1106.28	DM->RN	"then image"
163	1109.36	DM->CMD	"executing..."
164	1113.08	RN	"image sent"
165	1115.53	DM->CMD	"sent"
166	1118.41	CMD	"move forward five feet"
167	1121.52	CMD	"turn left at ninety degree angle"
168	1125.35	CMD	"move forward three feet"
169	1127.42	CMD	"stop"
170	1128.46	CMD	"send picture"
171	1148.69	DM->RN	"move forward 5 feet, turn left 90, move forward 3 feet, image"
172	1159.49	DM->CMD	"executing..."
173	1177.01	RN	"I can't move any more that's the wall"
174	1182.9	RN	"well I can send a picture"
175	1189.02	DM->CMD	"I moved forward as far as I could."
176	1195.29	RN	"sent"
177	1196.69	DM->CMD	"sent"
178	1197.61	CMD	"turn south ninety five degrees"
179	1202.04	CMD	"move forward three feet"
180	1204.04	CMD	"stop"
181	1204.57	CMD	"send picture"
182	1234.23	DM->CMD	"Turn towards the south 95 degrees and then what?"
183	1246.34	DM->RN	"Turn right 95 degrees"
184	1247.93	CMD	"okay"
185	1249.53	CMD	"<m:so uh let's review how many doorways were there>"
186	1253.06	CMD	"i found six doorways"
187	1254.83	CMD	"<m:six doorways okay and how many shovels were there>"
188	1255.07	DM->RN	"ending task"
189	1257.57	CMD	"i saw two shovels"
190	1259.37	CMD	"<m:alright and do you think there's anything you could use to coordinate operations>"
191	1264.11	CMD	"uh i didn't find anything that made sense to me to coordinate operations"
192	1269.34	CMD	"<m:okay and then the last one were the last occupants speakers of english or a foriegn language>"
193	1274.99	CMD	"<deep breath> signs are the <th> the cone and the crate had english writing to me it's just secondary writing though because internationally things tend to be marked in english"
