id	time	stream	text
0	0	CMD	"(calibrate)"
1	2018-08-20 10:38:54.52	DM->CMD	"calibrating. . ."
2	2018-08-20 10:39:16.97	RN	"<X: audio sync in three two one>"
3	2018-08-20 10:39:17.01	CMD	"<X: audio sync in three two one>"
4	2018-08-20 10:39:19.12	RN	"<loud noise>"
5	2018-08-20 10:39:19.12	CMD	"<loud noise>"
6	2018-08-20 10:39:27.24	DM->CMD	"calibration complete"
7	2018-08-20 10:39:28.22	CMD	"<X: okay so you can let>"
8	2018-08-20 10:39:40.08	CMD	"<X: okay>"
9	2018-08-20 10:39:40.64	CMD	"i am ready"
10	2018-08-20 10:39:41.83	DM->RN	"participant is ready"
11	2018-08-20 10:39:44.28	DM->CMD	"Hi!"
12	2018-08-20 10:39:45.53	DM->CMD	"I'm also ready.  <beep>"
13	2018-08-20 10:39:51.81	CMD	"move forward"
14	2018-08-20 10:39:59.61	DM->CMD	"How far forward should I go?  <beep>"
15	2018-08-20 10:40:02.27	CMD	"take picture"
16	2018-08-20 10:40:06.11	DM->RN	"send image"
17	2018-08-20 10:40:07.09	RN	"sent"
18	2018-08-20 10:40:07.74	DM->CMD	"sent"
19	2018-08-20 10:40:22.39	CMD	"move forward <pause .56> five feet"
20	2018-08-20 10:40:26.98	DM->CMD	"processing. . ."
21	2018-08-20 10:40:30.36	DM->RN	"move forward 5 feet"
22	2018-08-20 10:40:32.58	DM->CMD	"moving. . ."
23	2018-08-20 10:40:37.63	RN	"done"
24	2018-08-20 10:40:38.99	DM->CMD	"done"
25	2018-08-20 10:40:39.60	CMD	"take picture"
26	2018-08-20 10:40:41.52	DM->RN	"send image"
27	2018-08-20 10:40:42.48	RN	"sent"
28	2018-08-20 10:40:43.00	DM->CMD	"sent"
29	2018-08-20 10:40:47.82	CMD	"move forward five feet"
30	2018-08-20 10:40:52.13	DM->CMD	"processing. . ."
31	2018-08-20 10:40:55.63	DM->RN	"move forward 5 feet"
32	2018-08-20 10:40:57.35	DM->CMD	"moving. . ."
33	2018-08-20 10:41:01.79	RN	"done"
34	2018-08-20 10:41:02.80	CMD	"take picture"
35	2018-08-20 10:41:08.54	DM->RN	"send image"
36	2018-08-20 10:41:09.41	RN	"sent"
37	2018-08-20 10:41:10.28	DM->CMD	"sent"
38	2018-08-20 10:41:15.90	CMD	"turn left twenty degrees"
39	2018-08-20 10:41:19.53	DM->CMD	"processing. . ."
40	2018-08-20 10:41:26.07	DM->RN	"turn left 20 degrees"
41	2018-08-20 10:41:27.54	DM->CMD	"turning. . ."
42	2018-08-20 10:41:29.46	RN	"done"
43	2018-08-20 10:41:29.81	CMD	"move forward <pause .21> ten feet"
44	2018-08-20 10:41:30.33	DM->CMD	"done"
45	2018-08-20 10:41:33.22	DM->RN	"move forward 10 feet"
46	2018-08-20 10:41:35.31	DM->CMD	"moving. . ."
47	2018-08-20 10:41:43.67	RN	"done"
48	2018-08-20 10:41:44.72	DM->CMD	"done"
49	2018-08-20 10:41:47.47	CMD	"take picture"
50	2018-08-20 10:41:51.70	DM->RN	"send image"
51	2018-08-20 10:41:52.48	RN	"sent"
52	2018-08-20 10:41:53.07	DM->CMD	"sent"
53	2018-08-20 10:41:56.60	CMD	"go through nearest doorway"
54	2018-08-20 10:42:10.42	DM->CMD	"Hmm. . ."
55	2018-08-20 10:42:12.96	DM->CMD	"Do you mean the one on the right?  <beep>"
56	2018-08-20 10:42:14.19	CMD	"yes"
57	2018-08-20 10:42:16.74	DM->CMD	"processing. . ."
